CUST_NUM,MTH,TARIFF_PLAN,AMT_PF
26370,9,TP6,300
26375,8,TP5,1200
26375,9,TP5,800
2638,8,TP5,1200
2638,9,TP5,1600
2638,10,TP5,1600
26383,8,TP5,1200
26386,8,TP5,400
26392,8,TP5,400
26393,8,TP6,300
26394,8,TP6,600
26394,9,TP6,200
26401,8,TP5,1200
26403,8,TP5,400
26416,8,TP6,300
26427,10,TP6,100
2643,10,TP4,1200
26438,8,TP5,800
26438,8,TP6,100
26454,8,TP5,800
26458,8,TP5,800
26466,8,TP6,200
26466,9,TP6,100
26467,8,TP6,100
26472,8,TP5,800
26473,8,TP5,1200
26474,8,TP6,100
26476,8,TP6,1100
26481,8,TP6,100
2649,8,TP5,1600
2649,9,TP5,2000
2649,10,TP5,1600
265,8,TP5,1600
265,9,TP5,800
265,10,TP5,2000
26501,8,TP6,400
26505,8,TP5,400
26516,8,TP4,1200
2652,8,TP6,3900
2652,9,TP6,600
2652,10,TP6,600
26521,8,TP6,600
26524,8,TP5,400
26526,8,TP5,400
2653,8,TP6,100
2653,10,TP6,500
26533,8,TP6,300
26533,9,TP6,200
26533,10,TP6,500
26548,8,TP5,400
26552,8,TP4,1200
26553,9,TP5,400
26557,8,TP6,700
26574,8,TP6,1800
26593,8,TP5,1600
266,8,TP6,2500
266,9,TP6,2500
266,10,TP6,1900
26612,8,TP6,400
26619,10,TP5,400
26620,8,TP5,800
26631,8,TP6,1400
26634,8,TP5,800
26644,8,TP5,400
26647,8,TP6,100
26647,9,TP6,900
26647,10,TP6,200
26648,9,TP6,300
26648,10,TP6,500
26650,8,TP5,800
26650,8,TP6,400
26650,9,TP6,900
26650,10,TP6,400
26651,8,TP5,1200
26665,10,TP5,800
26666,8,TP6,2300
26671,10,TP6,700
26677,8,TP6,100
26682,8,TP5,800
26682,10,TP5,400
26688,8,TP5,800
26705,8,TP6,100
2671,9,TP5,400
2671,9,TP6,400
26715,9,TP6,200
26715,10,TP6,100
26724,9,TP5,400
26726,8,TP6,900
26734,8,TP5,1600
26734,9,TP5,1200
2674,9,TP6,200
2674,10,TP6,3000
26751,10,TP5,400
26757,9,TP6,300
26757,10,TP6,1000
26763,8,TP5,400
26770,8,TP4,1200
26771,8,TP5,400
26775,8,TP5,1200
26780,8,TP5,400
26780,10,TP5,400
26783,8,TP5,1200
26796,8,TP6,400
26796,9,TP6,200
26796,10,TP6,300
26797,9,TP6,100
26801,8,TP5,400
26801,8,TP6,800
26802,8,TP5,400
26809,8,TP5,400
26814,8,TP5,1600
26814,8,TP6,100
26825,8,TP5,800
26825,8,TP6,100
26826,8,TP5,400
26828,8,TP5,800
26831,8,TP6,300
26831,10,TP6,100
26832,8,TP6,2400
26832,10,TP6,100
26834,8,TP5,800
2684,8,TP6,2300
2684,9,TP6,2000
2684,10,TP6,2500
26840,9,TP6,200
26840,10,TP6,200
26844,9,TP6,200
26848,8,TP5,1200
26876,8,TP5,1200
26876,9,TP5,400
26876,10,TP5,400
26878,8,TP5,1600
26878,9,TP5,400
26884,8,TP6,200
26890,9,TP6,300
26890,10,TP6,400
26896,8,TP5,800
26898,8,TP5,400
2690,8,TP4,1200
2690,9,TP4,1200
2690,10,TP4,2400
26901,8,TP5,800
2691,10,TP5,400
26915,9,TP6,500
26915,10,TP6,1100
26918,9,TP6,100
26921,8,TP5,800
26927,8,TP5,1600
26927,9,TP5,400
26942,9,TP6,200
26942,10,TP6,300
26950,10,TP5,400
26954,8,TP6,1300
26954,10,TP6,600
26981,8,TP4,1200
2699,8,TP5,1200
26994,8,TP6,500
27001,8,TP5,800
27002,8,TP6,800
27009,8,TP6,100
2701,8,TP6,300
2701,9,TP6,200
2701,10,TP6,1300
27012,8,TP6,100
27016,9,TP6,100
27023,8,TP6,500
27027,8,TP5,800
27028,9,TP5,400
2703,8,TP6,600
2703,9,TP6,1800
2703,10,TP6,1300
27036,8,TP6,100
27036,10,TP6,100
27048,8,TP5,800
27049,8,TP5,1200
2705,8,TP5,800
2705,9,TP5,1600
2705,10,TP5,1600
27052,8,TP5,400
27053,9,TP5,1600
27053,10,TP5,2000
27058,8,TP5,1200
27059,8,TP5,1600
27059,9,TP5,2000
27061,8,TP5,800
27063,8,TP5,400
27066,8,TP6,600
27066,10,TP6,100
27067,8,TP6,200
2710,10,TP5,400
27104,9,TP5,400
27107,8,TP5,400
27113,9,TP6,100
27118,8,TP5,800
27120,8,TP5,400
27123,8,TP5,2000
27123,9,TP5,1600
27123,10,TP5,1200
27126,8,TP6,100
27132,8,TP6,100
27133,8,TP5,1600
27133,9,TP5,400
27141,8,TP4,1200
27144,8,TP5,400
2715,8,TP5,1200
2715,9,TP5,1600
2715,10,TP5,1600
27156,8,TP6,400
27157,8,TP5,800
2716,8,TP5,400
27171,8,TP6,500
27171,9,TP6,200
27174,8,TP6,300
27184,9,TP6,100
27184,10,TP6,100
27211,8,TP5,400
27222,8,TP6,600
27222,9,TP6,100
27229,8,TP5,400
2723,8,TP5,400
2723,9,TP5,400
2723,10,TP5,400
27239,8,TP6,500
27241,8,TP6,800
27242,8,TP5,800
27246,8,TP5,400
27251,8,TP5,1200
27251,8,TP6,100
27257,9,TP6,300
27261,8,TP4,1200
27283,8,TP5,400
27283,9,TP5,800
27301,9,TP5,400
27301,10,TP5,800
27302,8,TP5,1200
27309,8,TP6,100
27310,8,TP5,1600
27310,9,TP5,400
27313,8,TP5,400
27317,10,TP6,100
27327,8,TP5,800
27328,8,TP5,800
27331,8,TP5,1200
2735,8,TP6,200
2735,9,TP6,400
2735,10,TP6,100
27353,8,TP5,800
27353,9,TP5,800
27353,10,TP5,800
27354,8,TP5,800
27367,8,TP6,300
27369,8,TP6,1000
27376,8,TP6,700
27384,8,TP6,200
27393,8,TP6,100
27404,8,TP5,800
2742,8,TP4,1200
2742,10,TP4,1200
27422,8,TP5,400
2743,8,TP4,1200
2743,9,TP4,1200
2743,10,TP4,1200
27431,10,TP6,100
27437,9,TP6,600
27437,10,TP6,200
27460,8,TP6,1500
27464,8,TP5,400
27475,9,TP5,400
27475,10,TP5,400
27495,8,TP5,800
27495,9,TP5,400
27495,10,TP5,400
275,9,TP6,300
2750,10,TP3,800
27503,8,TP6,800
27503,9,TP6,400
27503,10,TP6,600
27509,8,TP5,800
27513,8,TP2,1200
2752,9,TP5,1200
27524,8,TP2,1200
27537,10,TP6,400
27546,8,TP6,300
2755,8,TP6,300
27555,8,TP5,400
27558,8,TP6,1200
27566,9,TP6,200
2757,8,TP5,1600
2757,9,TP5,2000
2757,10,TP5,1600
27570,8,TP5,1200
27574,8,TP6,2800
27579,8,TP6,100
27579,9,TP6,500
2759,8,TP6,400
2759,9,TP6,200
2759,10,TP6,200
27594,8,TP5,1200
27623,8,TP6,100
27626,8,TP5,400
27641,8,TP5,800
27647,8,TP5,400
27648,8,TP6,200
2765,10,TP6,200
27650,8,TP6,100
27656,8,TP5,1200
27660,8,TP5,1200
27674,8,TP5,400
27684,8,TP5,400
27684,8,TP6,300
27685,8,TP5,1600
27685,10,TP5,400
27699,8,TP5,400
277,9,TP5,400
277,9,TP6,200
27702,8,TP5,800
27707,8,TP5,1200
27707,9,TP5,800
27709,8,TP5,400
27717,8,TP6,100
2772,8,TP6,100
2772,9,TP6,300
2772,10,TP6,100
27721,8,TP6,1400
27723,8,TP5,400
27731,10,TP5,400
27739,8,TP6,700
27739,9,TP6,200
27739,10,TP6,300
27742,10,TP6,400
27743,8,TP6,1200
27744,10,TP6,100
27748,9,TP5,800
27749,8,TP6,200
27760,9,TP5,1200
27770,8,TP5,800
27779,8,TP6,100
27779,9,TP6,800
27788,8,TP4,1200
2779,10,TP5,800
27797,8,TP5,800
27803,8,TP5,1200
27808,8,TP5,400
27813,8,TP5,800
27814,8,TP5,1600
27823,8,TP6,100
27840,10,TP5,400
27842,10,TP5,400
27850,8,TP5,800
27850,9,TP5,400
2786,8,TP4,1200
2786,9,TP4,1200
2786,10,TP4,1200
27860,8,TP4,1200
27868,8,TP5,1600
27869,8,TP6,500
27879,8,TP4,1200
27885,8,TP5,400
27887,8,TP6,100
27897,8,TP5,800
279,8,TP4,1200
279,9,TP4,1200
279,10,TP4,1200
2790,8,TP5,800
27901,8,TP5,400
27906,8,TP5,400
27906,8,TP6,100
27919,10,TP6,200
27920,10,TP6,200
27925,8,TP5,800
27925,8,TP6,300
27926,8,TP6,800
2794,8,TP5,800
2794,9,TP5,400
2794,10,TP5,2000
27943,8,TP5,1600
27943,9,TP5,800
27944,8,TP6,200
2795,8,TP4,1200
2795,9,TP4,1200
2795,10,TP4,1200
27952,8,TP5,400
27953,8,TP6,400
27958,8,TP6,100
27958,9,TP6,100
2796,9,TP5,400
27965,10,TP6,200
27967,8,TP5,1200
27970,10,TP5,400
27972,8,TP6,100
27972,9,TP6,500
27972,10,TP6,400
27986,8,TP6,600
27987,8,TP5,800
27990,8,TP6,400
27990,10,TP6,300
28000,8,TP5,800
28006,8,TP5,800
28007,8,TP5,1200
28008,8,TP6,500
28019,8,TP6,100
28020,8,TP5,400
28027,8,TP6,100
28028,8,TP5,400
28033,8,TP5,400
28036,8,TP6,200
28036,9,TP6,400
28036,10,TP6,1000
28037,8,TP6,800
28038,8,TP5,400
28044,8,TP5,800
28046,8,TP5,800
28054,8,TP6,300
28054,9,TP6,100
28055,8,TP6,100
28068,8,TP6,900
28069,8,TP5,800
28076,8,TP6,300
2808,8,TP1,1900
2808,9,TP1,1900
28080,9,TP6,100
28081,8,TP5,800
28103,8,TP6,300
28105,8,TP6,200
28105,10,TP6,200
28106,8,TP5,800
28110,8,TP3,800
28110,9,TP3,800
28110,10,TP3,800
28115,8,TP5,400
28116,8,TP5,1200
28117,8,TP5,400
28118,8,TP5,400
28130,8,TP6,700
28136,8,TP5,1600
28141,8,TP5,800
28141,9,TP5,800
28141,10,TP6,500
28144,8,TP6,700
28144,9,TP6,300
28146,8,TP5,1200
28156,8,TP4,1200
28157,8,TP6,800
28159,8,TP5,800
28167,8,TP5,400
28174,8,TP6,200
28174,9,TP6,400
28174,10,TP6,500
28180,9,TP6,100
28185,8,TP6,100
28194,8,TP5,1200
28212,8,TP5,1200
28212,9,TP5,400
28215,8,TP5,1200
28219,8,TP6,800
28219,9,TP6,400
28227,9,TP3,800
28229,8,TP5,800
28230,8,TP6,200
28236,10,TP5,400
2824,8,TP5,2000
2824,9,TP5,800
28247,10,TP6,100
2825,8,TP5,800
2825,9,TP5,800
2825,10,TP5,400
2825,10,TP6,100
28250,8,TP5,1600
28250,9,TP5,400
28257,8,TP5,1600
28257,9,TP5,1200
28265,8,TP5,800
28267,8,TP5,400
28267,9,TP5,400
28271,8,TP6,2100
28280,8,TP4,1200
28282,10,TP5,400
28286,8,TP5,400
28295,8,TP5,800
28296,8,TP5,400
28299,8,TP5,1600
28299,9,TP5,1200
28299,10,TP5,400
283,9,TP5,800
283,10,TP5,800
28300,8,TP6,300
28300,9,TP6,100
28300,10,TP6,400
28316,10,TP5,800
28317,8,TP5,400
28321,8,TP6,200
28321,9,TP6,500
28321,10,TP6,100
28325,8,TP4,1200
28327,8,TP5,400
28327,9,TP5,800
28327,10,TP5,400
28331,8,TP5,800
28335,8,TP5,400
28348,8,TP5,800
28352,8,TP5,1200
28360,8,TP6,200
28361,8,TP4,1200
28365,8,TP6,400
28365,9,TP6,500
28368,8,TP5,400
28369,8,TP5,800
2837,8,TP5,800
2837,9,TP5,800
2837,9,TP6,100
2837,10,TP5,1200
28373,8,TP6,100
28373,9,TP6,900
28385,9,TP6,1300
28385,10,TP6,200
28386,8,TP5,400
28388,8,TP5,400
28389,8,TP6,400
28391,8,TP6,1700
28391,9,TP6,200
28391,10,TP6,300
28394,8,TP5,400
28401,8,TP5,800
28401,9,TP5,400
28413,8,TP5,800
28419,8,TP5,800
28420,9,TP5,800
2843,8,TP6,100
2843,9,TP6,100
28433,8,TP5,400
28433,9,TP5,1200
28438,8,TP6,700
28439,8,TP6,200
28449,8,TP6,200
28453,8,TP5,1600
28457,8,TP5,400
28457,9,TP5,800
28462,8,TP5,800
28471,8,TP5,400
28475,8,TP6,900
28475,9,TP6,300
28475,10,TP6,300
28490,8,TP5,400
28495,8,TP6,200
28498,8,TP4,1200
28500,8,TP6,400
28500,9,TP6,100
28503,8,TP5,800
28503,9,TP5,800
28507,8,TP6,700
28507,9,TP6,700
28507,10,TP6,100
2852,8,TP5,400
2852,9,TP5,400
28521,8,TP6,200
28521,9,TP6,1000
28521,10,TP6,500
28526,9,TP5,400
28528,8,TP5,1200
28538,8,TP5,800
28564,8,TP6,200
28577,8,TP5,800
28589,8,TP4,1200
28599,8,TP6,700
28600,8,TP6,600
28600,9,TP6,900
28600,10,TP6,100
28607,8,TP6,200
28607,9,TP6,100
28608,9,TP5,400
28615,8,TP5,400
28615,9,TP5,400
28622,10,TP6,300
28627,8,TP5,400
28627,10,TP5,400
2863,8,TP5,400
2863,9,TP5,800
2863,10,TP5,800
28633,8,TP5,800
28633,9,TP5,400
28639,8,TP4,1200
28640,8,TP5,400
28649,8,TP6,200
28651,8,TP6,200
28651,9,TP6,400
28651,10,TP6,400
28654,8,TP5,400
28660,8,TP5,400
28663,8,TP6,500
28663,9,TP6,400
28663,10,TP6,100
2867,8,TP6,1200
2867,9,TP6,1000
2867,10,TP6,1200
28679,10,TP5,400
28688,8,TP6,1700
28688,9,TP6,900
28688,10,TP6,1500
28712,8,TP5,400
28714,8,TP5,1600
28724,9,TP6,100
2874,8,TP6,800
2874,9,TP6,400
2874,10,TP6,2200
28746,8,TP5,400
28746,9,TP5,400
28751,10,TP6,100
28754,8,TP5,400
28755,8,TP5,800
28756,9,TP6,300
28756,10,TP6,100
28759,8,TP6,100
28760,8,TP6,100
28760,9,TP6,400
28764,8,TP6,200
28765,9,TP6,100
28766,8,TP4,1200
28770,8,TP5,1200
28771,9,TP5,400
28775,8,TP6,400
28775,9,TP6,100
28779,9,TP4,1200
28793,8,TP4,1200
28798,9,TP6,100
288,8,TP4,1200
288,9,TP4,1200
288,10,TP4,1200
28805,10,TP6,200
28824,9,TP6,400
28828,8,TP5,1200
28829,8,TP6,1200
28829,9,TP6,100
28829,10,TP6,900
28831,8,TP5,400
28831,9,TP5,400
28834,8,TP6,900
28836,8,TP6,200
28836,9,TP6,1100
28836,10,TP6,100
28837,9,TP6,200
28837,10,TP6,200
28846,8,TP6,1300
28846,9,TP6,1100
28846,10,TP6,600
28856,10,TP6,100
28865,10,TP5,400
28868,9,TP6,400
28885,8,TP5,400
28885,9,TP5,400
28912,8,TP6,2300
28912,9,TP6,2300
2900,8,TP5,400
2900,9,TP5,1200
2900,10,TP5,400
2904,8,TP5,1600
2904,9,TP5,1600
2904,10,TP5,800
2908,8,TP6,300
2908,9,TP6,100
2908,10,TP6,2500
2920,9,TP6,200
2923,8,TP2,1200
2923,9,TP2,1200
2923,10,TP2,1200
2931,8,TP6,400
2932,8,TP5,400
2932,10,TP5,400
2939,10,TP4,1200
295,9,TP6,100
2953,10,TP6,100
2959,8,TP4,1200
2959,9,TP4,1200
2959,10,TP4,1200
2963,9,TP4,1200
2963,10,TP4,1200
297,8,TP5,400
297,9,TP5,1600
297,10,TP5,1600
2971,8,TP1,1900
2971,9,TP1,1900
2971,10,TP1,1900
2972,8,TP5,400
2975,8,TP4,1200
2975,9,TP4,1200
2975,10,TP4,1200
2977,9,TP6,300
2980,8,TP4,1200
2981,8,TP4,1200
2981,9,TP4,1200
2981,10,TP4,1200
2983,8,TP6,100
2983,10,TP6,200
2989,8,TP3,800
2989,9,TP3,800
2993,8,TP4,1200
2993,9,TP4,1200
2993,10,TP4,2400
300,8,TP4,1200
300,9,TP4,1200
300,10,TP4,1200
3000,8,TP5,1600
3000,9,TP5,2000
3000,10,TP5,1600
3008,8,TP6,400
3008,10,TP6,400
3019,8,TP4,1200
3019,10,TP4,1200
3024,9,TP5,400
3024,9,TP6,1000
3024,10,TP5,1200
3025,9,TP6,200
3027,8,TP6,900
3027,9,TP6,1000
3027,10,TP6,600
3029,9,TP3,800
3034,8,TP6,600
3034,9,TP6,2000
3034,10,TP6,1400
3038,8,TP4,1200
3038,9,TP4,1200
3038,10,TP4,1200
3042,8,TP1,1900
3042,9,TP1,1900
3043,8,TP6,100
3043,9,TP6,500
3043,10,TP6,300
3045,9,TP6,200
3048,8,TP6,700
3048,9,TP6,200
3048,10,TP6,500
3049,8,TP5,1600
3049,10,TP5,400
3053,8,TP5,1600
3053,9,TP5,1600
3053,10,TP5,2000
3056,8,TP4,1200
3057,8,TP5,400
3057,9,TP5,1200
3057,10,TP5,1600
306,8,TP5,400
306,8,TP6,100
306,9,TP5,400
306,9,TP6,400
306,10,TP6,200
3071,8,TP6,100
3075,8,TP6,300
3075,9,TP6,800
3075,10,TP6,900
3087,8,TP3,800
3087,9,TP3,800
3088,8,TP5,400
3088,9,TP5,400
3096,8,TP5,800
3096,9,TP5,400
3096,10,TP5,400
31,8,TP6,1200
31,9,TP6,700
31,10,TP6,800
3100,8,TP5,1200
3106,8,TP6,300
3106,9,TP6,800
3106,10,TP6,200
3109,8,TP6,900
3117,8,TP6,3000
3117,9,TP6,1800
3117,10,TP6,1600
3118,8,TP5,1600
3118,9,TP5,2000
3118,10,TP5,1600
3119,8,TP5,800
3119,9,TP5,1200
3123,8,TP4,1200
3123,9,TP4,1200
3123,10,TP4,1200
3126,8,TP3,800
3126,9,TP3,1600
3126,10,TP3,1600
3132,9,TP5,1200
3152,8,TP5,1600
3152,9,TP5,2000
3152,10,TP5,1600
3154,8,TP6,3100
3154,9,TP6,2900
3154,10,TP6,1900
3155,8,TP5,1200
3155,9,TP5,400
3155,10,TP5,400
3157,8,TP5,1600
3163,8,TP4,1200
3163,9,TP4,1200
3163,10,TP4,1200
3174,8,TP5,1600
3174,9,TP5,1200
318,8,TP4,1200
318,9,TP4,1200
318,10,TP4,1200
3184,10,TP5,800
3186,10,TP5,400
3188,8,TP4,1200
3188,9,TP4,1200
3188,10,TP4,1200
3194,8,TP5,1600
3194,9,TP5,2000
3194,10,TP5,1600
3216,8,TP5,400
3216,9,TP5,1600
3216,10,TP5,1200
3219,8,TP6,100
3219,9,TP6,900
3219,10,TP6,400
3232,10,TP5,400
3236,8,TP6,100
3236,10,TP6,300
3237,8,TP5,1600
3237,9,TP5,1600
3237,10,TP5,1200
3238,8,TP6,2000
3238,9,TP6,2100
3238,10,TP6,2100
3244,8,TP5,1200
3244,9,TP5,1200
3251,9,TP5,1200
3258,8,TP4,1200
3258,9,TP4,1200
3258,10,TP4,1200
3262,8,TP5,400
3262,10,TP5,400
327,8,TP6,2300
327,9,TP6,400
3270,10,TP5,1600
3274,9,TP5,800
3299,8,TP5,400
3299,9,TP5,1200
330,8,TP4,1200
330,9,TP4,1200
330,10,TP4,1200
3301,9,TP4,1200
3301,10,TP4,1200
3304,8,TP5,2000
3304,9,TP5,1600
3318,8,TP6,800
3318,9,TP6,200
3322,8,TP6,300
3322,9,TP6,600
3322,10,TP6,200
3323,10,TP5,1600
333,9,TP6,200
3333,9,TP6,100
3333,10,TP6,400
3338,8,TP4,1200
3338,9,TP4,1200
3338,10,TP4,1200
334,8,TP6,2100
334,9,TP6,1900
334,10,TP6,2000
3340,10,TP5,400
3365,8,TP4,1200
3365,10,TP4,1200
3369,8,TP5,400
3369,8,TP6,200
3369,10,TP5,1200
3369,10,TP6,100
3370,8,TP5,2000
3370,9,TP5,1600
3370,10,TP5,1600
3373,8,TP1,1900
3373,9,TP1,1900
3376,8,TP6,1000
3376,9,TP6,600
3376,10,TP6,200
3378,8,TP5,1600
3378,9,TP5,1600
3378,10,TP5,1200
3379,8,TP5,1600
3379,9,TP5,2000
3379,10,TP5,1600
3387,8,TP4,1200
3387,9,TP4,1200
3387,10,TP4,1200
3390,8,TP5,400
3390,10,TP5,1200
341,8,TP4,1200
341,9,TP4,1200
341,10,TP4,1200
3412,8,TP5,1600
3412,9,TP5,1600
3412,10,TP5,1200
3417,8,TP6,200
3417,9,TP6,100
3422,9,TP6,100
3422,10,TP6,100
3423,8,TP5,800
3423,9,TP5,400
3431,8,TP6,1800
3431,9,TP6,1100
3431,10,TP6,1900
3442,8,TP6,1000
3442,9,TP6,1200
3442,10,TP6,1100
3448,8,TP6,800
3451,9,TP3,800
3461,8,TP4,1200
3461,10,TP4,1200
3463,8,TP5,400
3463,8,TP6,600
3463,9,TP5,1200
3463,10,TP5,800
3466,8,TP5,400
3467,8,TP5,400
3469,8,TP2,1200
3474,10,TP5,400
3475,8,TP5,1600
3475,9,TP5,1200
3475,10,TP5,800
3481,8,TP6,300
3487,8,TP4,1200
3487,9,TP5,400
3487,10,TP5,1200
3490,8,TP5,2000
3490,9,TP2,1200
3490,10,TP2,1200
3492,8,TP4,1200
3492,9,TP4,1200
3499,8,TP6,700
3499,9,TP6,100
3499,10,TP6,300
3506,9,TP5,800
3521,8,TP5,2000
3521,9,TP5,1600
3521,10,TP5,1200
3531,8,TP4,1200
3531,9,TP4,1200
3531,10,TP4,1200
3533,8,TP4,1200
3533,9,TP4,1200
3533,10,TP4,1200
3542,8,TP6,300
3542,9,TP6,400
3542,10,TP6,800
3543,10,TP6,100
3545,10,TP6,100
3546,8,TP6,400
3546,9,TP6,2200
3546,10,TP6,1100
3548,10,TP4,1200
3549,8,TP6,500
3550,9,TP6,300
3550,10,TP6,200
3551,10,TP5,400
3555,8,TP4,1200
3555,9,TP4,1200
3555,10,TP4,1200
3557,8,TP5,800
3557,9,TP5,800
3557,10,TP5,1600
3558,8,TP6,2500
3558,9,TP6,2200
3558,10,TP6,1400
3561,8,TP5,1600
3561,9,TP5,1600
3561,9,TP6,200
3561,10,TP5,1200
3561,10,TP6,100
3564,8,TP6,2500
3564,9,TP6,2000
3564,10,TP6,2300
3568,8,TP6,1300
3568,9,TP6,500
3568,10,TP6,700
3578,8,TP5,1600
3578,9,TP5,1600
3578,10,TP5,1600
3580,9,TP4,1200
3580,10,TP4,1200
3589,8,TP6,100
3589,9,TP5,1600
3589,9,TP6,100
3589,10,TP5,1600
3590,8,TP5,800
3590,9,TP5,400
3590,10,TP5,800
3594,10,TP5,800
36,8,TP6,200
36,9,TP6,1800
36,10,TP6,700
3604,8,TP5,400
3604,10,TP5,400
3607,8,TP3,800
3607,9,TP3,1600
361,8,TP6,2300
361,9,TP6,2800
361,10,TP6,2600
3617,8,TP3,800
3617,10,TP3,1600
3632,8,TP4,1200
3632,10,TP4,1200
3633,8,TP4,1200
3633,9,TP4,1200
3633,10,TP4,1200
364,9,TP4,1200
364,10,TP4,1200
3645,9,TP5,800
3649,9,TP5,1600
3649,9,TP6,100
365,8,TP6,100
365,9,TP6,100
365,10,TP6,100
3651,10,TP1,1900
3655,9,TP5,2000
3662,8,TP5,2400
3662,9,TP5,2400
3662,10,TP5,2000
3666,8,TP4,1200
3666,9,TP4,1200
3666,10,TP4,1200
3671,8,TP4,1200
3671,9,TP4,1200
3671,10,TP4,1200
3673,8,TP4,1200
3673,9,TP4,1200
3673,10,TP4,1200
3677,8,TP6,400
3677,9,TP6,200
3683,10,TP6,500
3692,8,TP6,500
3692,9,TP6,200
3693,8,TP4,1200
3693,9,TP4,1200
3693,10,TP4,1200
3694,8,TP6,600
3694,9,TP6,1200
3694,10,TP6,400
3696,8,TP5,400
3696,9,TP5,800
3696,10,TP5,400
3699,10,TP2,1200
370,8,TP6,100
370,9,TP6,100
370,10,TP6,200
3701,8,TP6,200
3701,9,TP6,100
3701,10,TP6,500
3702,9,TP4,1200
3702,10,TP4,1200
3705,10,TP5,1200
3706,8,TP4,1200
3706,9,TP5,800
3706,10,TP5,1200
371,8,TP5,1200
371,9,TP5,1600
371,10,TP5,1200
3727,8,TP6,200
3727,10,TP6,200
3728,8,TP5,800
3728,9,TP5,800
3728,10,TP5,400
3732,9,TP5,1200
3732,10,TP5,400
3747,8,TP6,900
3747,9,TP6,1600
3747,10,TP6,600
3751,8,TP4,2400
3751,9,TP4,1200
3751,10,TP4,1200
3755,8,TP5,800
3755,9,TP5,1600
3755,10,TP5,2000
3758,8,TP4,1200
3758,10,TP4,1200
376,8,TP4,1200
376,10,TP4,1200
3761,8,TP5,1600
3761,9,TP5,1600
3761,10,TP5,2000
3765,8,TP6,900
3765,9,TP6,300
3784,8,TP2,1200
3788,8,TP6,200
3788,9,TP6,500
3788,10,TP6,100
3802,9,TP5,400
3802,10,TP5,400
3802,10,TP6,100
3805,8,TP6,500
3805,9,TP6,800
3805,10,TP6,1100
3806,8,TP5,1600
3806,9,TP5,1600
3806,10,TP5,2000
3812,8,TP5,800
3812,9,TP5,1600
3812,10,TP5,400
3812,10,TP6,500
3822,8,TP5,2000
3822,9,TP5,1600
3825,8,TP6,500
3825,10,TP6,600
3827,8,TP6,800
3827,9,TP6,500
3829,8,TP5,1200
3829,9,TP5,400
3831,9,TP4,1200
3831,10,TP4,1200
3833,8,TP4,1200
3833,9,TP4,1200
3833,10,TP4,1200
3835,8,TP6,800
3835,9,TP6,1300
3835,10,TP6,2000
384,8,TP5,800
384,9,TP5,1600
384,9,TP6,100
384,10,TP5,1600
385,9,TP4,1200
3860,8,TP5,1600
3860,9,TP5,1600
3860,10,TP5,1600
3861,9,TP6,1600
3861,10,TP6,700
3862,8,TP6,500
3862,9,TP6,600
3862,10,TP6,600
3867,10,TP5,800
3869,10,TP5,400
3869,10,TP6,600
3876,8,TP7,2500
3876,9,TP7,2500
3876,10,TP7,2500
3878,8,TP5,2000
3878,9,TP5,1200
3878,10,TP5,1600
3894,8,TP4,1200
3894,9,TP4,1200
3894,10,TP4,1200
3907,8,TP4,1200
3907,9,TP4,1200
3907,10,TP4,1200
3908,8,TP4,1200
3908,9,TP4,1200
3917,10,TP5,400
3919,8,TP5,1200
3924,10,TP2,1200
3928,8,TP6,1300
3928,9,TP6,1200
3928,10,TP6,1000
3930,10,TP4,1200
3931,8,TP4,1200
3931,9,TP4,1200
3931,10,TP4,1200
3935,8,TP6,100
3937,8,TP5,1200
3937,9,TP5,800
394,8,TP4,1200
394,9,TP4,1200
394,10,TP4,1200
3942,8,TP4,1200
3942,9,TP4,1200
3942,10,TP4,2400
3945,8,TP5,1600
3945,9,TP5,1600
3945,10,TP5,2000
3946,8,TP5,2000
3946,9,TP5,1200
3946,10,TP5,2000
3948,8,TP6,500
3948,9,TP6,700
3948,10,TP6,300
395,8,TP4,1200
395,9,TP4,1200
395,10,TP4,1200
3959,10,TP5,800
3967,8,TP6,1000
3967,9,TP6,900
3967,10,TP6,800
3968,8,TP5,2000
3968,9,TP5,1600
3968,10,TP5,2000
3980,8,TP5,1200
3980,8,TP6,100
3980,9,TP6,1600
3980,10,TP6,1800
3981,8,TP4,1200
3981,10,TP4,1200
3982,8,TP5,1200
3982,9,TP5,1600
3982,10,TP5,1200
3987,8,TP5,800
3987,9,TP5,800
3988,8,TP5,1600
3988,9,TP5,1600
3988,10,TP5,800
3999,8,TP5,1200
3999,9,TP5,800
3999,10,TP6,700
4,8,TP6,1700
4,9,TP5,400
4004,9,TP6,300
4004,10,TP6,200
4017,8,TP5,2000
4017,9,TP5,1600
4017,10,TP5,400
4020,8,TP4,1200
4020,9,TP4,1200
4020,10,TP4,1200
4024,8,TP4,1200
4024,9,TP4,1200
4024,10,TP4,1200
4031,10,TP6,100
4036,8,TP5,1200
4036,9,TP5,1600
4036,10,TP5,1600
4040,8,TP3,800
4040,9,TP3,800
405,8,TP6,1400
405,9,TP6,1200
405,10,TP6,700
4050,9,TP6,700
4050,10,TP6,200
4051,8,TP5,1600
4051,9,TP5,800
4054,8,TP5,1600
4054,9,TP5,1200
4054,10,TP5,800
4058,8,TP1,1900
4058,9,TP1,1900
4058,10,TP1,1900
4065,8,TP5,2000
4065,9,TP5,1600
4065,10,TP5,1600
4067,8,TP4,1200
