CUST_NUM,MTH,TARIFF_OPTION,AMT_PF
1265,8,STD_TO,300.00
1265,9,STD_TO,300.00
12651,10,PROMO_TO,250.00
12651,10,STD_TO,1200.00
12656,8,STD_TO,1000.00
12656,9,STD_TO,900.00
12656,10,STD_TO,600.00
12657,9,PROMO_TO,250.00
12657,10,PROMO_TO,250.00
12658,10,STD_TO,200.00
12659,8,STD_TO,5140.00
12659,9,STD_TO,1400.00
12659,10,STD_TO,400.00
12661,9,PROMO_TO,350.00
12661,10,PROMO_TO,350.00
12662,9,PROMO_TO,700.00
12662,9,STD_TO,300.00
12662,10,PROMO_TO,2450.00
12662,10,STD_TO,600.00
12664,9,STD_TO,300.00
12664,10,STD_TO,300.00
12666,8,STD_TO,350.00
12666,9,STD_TO,3450.00
12666,10,PROMO_TO,1500.00
12666,10,STD_TO,1900.00
1267,9,STD_TO,470.00
12670,9,STD_TO,920.00
12670,10,PROMO_TO,1000.00
12672,9,STD_TO,300.00
12673,10,STD_TO,600.00
12678,8,STD_TO,200.00
12678,9,STD_TO,300.00
12679,8,STD_TO,3460.00
12679,9,STD_TO,4800.00
12679,10,STD_TO,4520.00
12682,8,STD_TO,820.00
12682,9,STD_TO,1290.00
12682,10,STD_TO,1520.00
12683,8,STD_TO,4620.00
12683,9,STD_TO,4140.00
12683,10,STD_TO,4430.00
12685,8,STD_TO,1200.00
12685,9,STD_TO,400.00
12685,10,STD_TO,700.00
12686,9,STD_TO,350.00
12686,10,PROMO_TO,350.00
12687,10,STD_TO,300.00
12691,8,STD_TO,820.00
12691,9,STD_TO,400.00
12691,10,STD_TO,400.00
12692,8,STD_TO,600.00
12694,10,STD_TO,200.00
12700,8,PROMO_TO,1000.00
12700,9,PROMO_TO,1000.00
12700,10,PROMO_TO,1000.00
12702,8,STD_TO,3720.00
12702,9,STD_TO,2700.00
12702,10,STD_TO,2550.00
12703,8,STD_TO,400.00
12703,9,STD_TO,400.00
12703,10,STD_TO,200.00
12704,8,PROMO_TO,500.00
12704,9,PROMO_TO,500.00
12704,10,PROMO_TO,600.00
12705,8,PROMO_TO,500.00
12705,9,PROMO_TO,500.00
12705,10,PROMO_TO,500.00
12706,8,STD_TO,600.00
12706,9,STD_TO,1300.00
12708,10,STD_TO,600.00
12709,8,STD_TO,2100.00
12709,9,STD_TO,600.00
12709,10,STD_TO,900.00
12711,8,STD_TO,600.00
12711,9,STD_TO,300.00
12711,10,STD_TO,1200.00
12713,9,STD_TO,300.00
12714,8,STD_TO,900.00
12717,8,STD_TO,800.00
12718,8,STD_TO,1200.00
12718,9,STD_TO,300.00
12718,10,STD_TO,420.00
12720,8,STD_TO,900.00
12720,9,STD_TO,2300.00
12720,10,STD_TO,2100.00
12722,8,STD_TO,1750.00
12722,9,STD_TO,1750.00
12722,10,STD_TO,1750.00
12723,8,STD_TO,1800.00
12723,10,STD_TO,300.00
12724,8,STD_TO,800.00
12724,9,STD_TO,500.00
12724,10,STD_TO,300.00
12726,8,STD_TO,5400.00
12726,9,STD_TO,5200.00
12726,10,STD_TO,4800.00
12728,8,STD_TO,1300.00
12728,9,STD_TO,2700.00
12728,10,STD_TO,3300.00
12731,8,STD_TO,1290.00
12731,9,STD_TO,900.00
12731,10,PROMO_TO,1500.00
12731,10,STD_TO,300.00
12732,8,STD_TO,1200.00
12732,9,STD_TO,2400.00
12732,10,STD_TO,2500.00
12734,10,STD_TO,600.00
12737,8,STD_TO,1500.00
12737,9,STD_TO,300.00
12737,10,STD_TO,600.00
12738,8,STD_TO,1500.00
12738,9,STD_TO,1500.00
12738,10,STD_TO,830.00
12739,8,STD_TO,900.00
12739,9,STD_TO,700.00
12739,10,STD_TO,900.00
12745,8,STD_TO,600.00
12745,10,STD_TO,300.00
12746,8,STD_TO,300.00
12746,10,STD_TO,600.00
12747,8,STD_TO,230.00
12748,8,PROMO_TO,1800.00
1275,8,STD_TO,3000.00
1275,9,STD_TO,2700.00
1275,10,STD_TO,2600.00
12752,8,STD_TO,1400.00
12752,9,STD_TO,4700.00
12752,10,STD_TO,3700.00
12753,9,STD_TO,1200.00
12753,10,STD_TO,2700.00
12754,9,STD_TO,350.00
12756,8,STD_TO,500.00
12756,10,STD_TO,300.00
12762,10,PROMO_TO,1500.00
12762,10,STD_TO,200.00
12763,8,STD_TO,300.00
12763,9,STD_TO,600.00
12763,10,STD_TO,900.00
12764,8,STD_TO,2400.00
12764,9,STD_TO,3000.00
12764,10,STD_TO,2700.00
12765,8,STD_TO,1600.00
12766,8,STD_TO,820.00
12766,9,STD_TO,710.00
12766,10,STD_TO,1760.00
12767,8,PROMO_TO,500.00
12767,10,PROMO_TO,500.00
12771,8,STD_TO,690.00
12773,9,STD_TO,300.00
12774,8,STD_TO,300.00
12775,8,STD_TO,800.00
12775,9,STD_TO,1400.00
12775,10,STD_TO,600.00
12778,8,STD_TO,200.00
12778,9,STD_TO,400.00
12778,10,STD_TO,900.00
12779,9,STD_TO,300.00
1278,8,PROMO_TO,1000.00
1278,9,PROMO_TO,500.00
1278,10,PROMO_TO,2050.00
12783,8,STD_TO,3300.00
12783,9,STD_TO,3000.00
12783,10,STD_TO,3300.00
12784,8,STD_TO,300.00
12784,9,STD_TO,240.00
12784,10,STD_TO,120.00
12785,8,STD_TO,1200.00
12785,9,STD_TO,300.00
12785,10,STD_TO,900.00
12787,8,PROMO_TO,1000.00
12787,9,PROMO_TO,750.00
12787,10,PROMO_TO,750.00
12787,10,STD_TO,650.00
12788,8,STD_TO,300.00
12788,9,STD_TO,1700.00
12788,10,STD_TO,900.00
12789,8,PROMO_TO,1000.00
12789,9,PROMO_TO,1000.00
12789,10,PROMO_TO,750.00
1279,8,STD_TO,1920.00
1279,9,STD_TO,1260.00
1279,10,STD_TO,1920.00
12791,10,STD_TO,300.00
12792,8,STD_TO,1020.00
12792,9,STD_TO,600.00
12793,8,STD_TO,1100.00
12793,9,STD_TO,2400.00
12793,10,STD_TO,1200.00
12798,8,PROMO_TO,1000.00
12798,8,STD_TO,200.00
12798,9,STD_TO,400.00
12798,10,STD_TO,600.00
12799,10,STD_TO,500.00
1280,8,STD_TO,2600.00
1280,9,STD_TO,2340.00
1280,10,STD_TO,3600.00
12801,9,STD_TO,600.00
12802,8,STD_TO,900.00
12802,9,STD_TO,900.00
12802,10,STD_TO,2100.00
12803,8,STD_TO,120.00
12808,8,STD_TO,300.00
12808,9,STD_TO,900.00
12809,8,STD_TO,1400.00
12809,9,STD_TO,1400.00
12809,10,STD_TO,1700.00
1281,8,STD_TO,2700.00
1281,9,STD_TO,2400.00
1281,10,STD_TO,2820.00
12811,10,STD_TO,1800.00
12813,8,STD_TO,600.00
12813,9,PROMO_TO,350.00
12813,9,STD_TO,960.00
12821,10,STD_TO,300.00
12822,10,STD_TO,300.00
12823,8,STD_TO,1280.00
12823,9,STD_TO,890.00
12823,10,STD_TO,1070.00
12824,9,STD_TO,600.00
12824,10,PROMO_TO,1050.00
12827,8,PROMO_TO,350.00
12827,9,PROMO_TO,350.00
12827,10,PROMO_TO,1050.00
12827,10,STD_TO,350.00
12829,8,STD_TO,600.00
12829,9,STD_TO,230.00
12830,9,STD_TO,200.00
12830,10,STD_TO,600.00
12831,8,STD_TO,2400.00
12831,9,STD_TO,2700.00
12831,10,STD_TO,1800.00
12834,8,STD_TO,1300.00
12834,9,STD_TO,1400.00
12834,10,STD_TO,2000.00
12835,8,STD_TO,3000.00
12835,9,PROMO_TO,3000.00
12835,10,PROMO_TO,3000.00
12841,9,STD_TO,300.00
12841,10,STD_TO,2100.00
12843,8,STD_TO,600.00
12843,9,STD_TO,400.00
12843,10,STD_TO,600.00
12844,8,STD_TO,900.00
12844,9,STD_TO,600.00
12844,10,STD_TO,300.00
12845,8,STD_TO,600.00
12845,9,STD_TO,600.00
12846,8,STD_TO,2600.00
12846,9,STD_TO,2900.00
12846,10,STD_TO,3000.00
12847,8,STD_TO,600.00
12847,9,STD_TO,800.00
12847,10,STD_TO,600.00
12848,10,STD_TO,300.00
12849,8,PROMO_TO,1000.00
12849,10,PROMO_TO,1000.00
12850,8,STD_TO,2700.00
12850,9,STD_TO,2700.00
12850,10,STD_TO,2100.00
12851,8,STD_TO,1800.00
12853,9,STD_TO,300.00
12855,9,STD_TO,700.00
12855,10,STD_TO,600.00
12856,8,STD_TO,3000.00
12856,9,STD_TO,2300.00
12856,10,STD_TO,3000.00
12857,8,STD_TO,300.00
12860,8,STD_TO,600.00
12860,9,STD_TO,1500.00
12860,10,STD_TO,4020.00
12861,8,STD_TO,300.00
12861,9,STD_TO,3300.00
12861,10,STD_TO,600.00
12862,8,STD_TO,1470.00
12864,9,STD_TO,230.00
12865,8,STD_TO,240.00
12865,9,STD_TO,480.00
12865,10,STD_TO,120.00
12867,8,STD_TO,800.00
12867,9,STD_TO,600.00
12868,8,STD_TO,800.00
12868,9,STD_TO,1400.00
12868,10,STD_TO,1000.00
12869,8,STD_TO,3000.00
12869,9,STD_TO,3530.00
12869,10,STD_TO,3900.00
12870,8,STD_TO,350.00
12870,9,STD_TO,350.00
12872,8,STD_TO,1910.00
12872,9,STD_TO,300.00
12872,10,STD_TO,470.00
12873,8,STD_TO,1200.00
12877,9,STD_TO,200.00
12880,8,STD_TO,300.00
12881,8,STD_TO,600.00
12881,9,STD_TO,300.00
12881,10,STD_TO,300.00
12882,8,STD_TO,2000.00
12882,9,STD_TO,1800.00
12882,10,STD_TO,1200.00
12884,8,STD_TO,420.00
12884,9,STD_TO,420.00
12886,9,STD_TO,300.00
12886,10,PROMO_TO,350.00
12887,8,STD_TO,1800.00
12887,9,STD_TO,2700.00
12887,10,STD_TO,2700.00
12892,8,STD_TO,600.00
12892,9,STD_TO,1500.00
12892,10,STD_TO,1100.00
12893,8,STD_TO,300.00
12893,9,STD_TO,300.00
12894,10,STD_TO,200.00
12895,8,STD_TO,720.00
12895,9,STD_TO,1200.00
12895,10,STD_TO,900.00
12897,8,STD_TO,1400.00
12897,9,STD_TO,1400.00
12897,10,STD_TO,1400.00
12898,8,STD_TO,3000.00
12898,9,STD_TO,2800.00
12898,10,STD_TO,3000.00
129,8,STD_TO,600.00
129,9,STD_TO,300.00
1290,10,STD_TO,120.00
12901,8,STD_TO,200.00
12901,9,STD_TO,600.00
12901,10,STD_TO,1400.00
12906,8,PROMO_TO,250.00
12906,9,PROMO_TO,250.00
12906,10,PROMO_TO,750.00
12909,8,STD_TO,600.00
12909,9,STD_TO,300.00
1291,8,STD_TO,900.00
1291,9,STD_TO,600.00
1291,10,STD_TO,600.00
12911,8,STD_TO,1200.00
12912,10,STD_TO,300.00
12916,8,STD_TO,1800.00
12917,9,STD_TO,700.00
12919,10,STD_TO,300.00
12920,8,STD_TO,810.00
12920,9,STD_TO,690.00
12920,10,STD_TO,230.00
12923,8,PROMO_TO,1000.00
12923,8,STD_TO,300.00
12923,10,STD_TO,700.00
12925,8,STD_TO,1900.00
12925,9,STD_TO,1000.00
12925,10,STD_TO,1100.00
12926,8,PROMO_TO,2000.00
12926,8,STD_TO,300.00
12926,9,PROMO_TO,2000.00
12926,10,PROMO_TO,2000.00
12927,8,STD_TO,600.00
12927,10,STD_TO,300.00
12928,8,STD_TO,2100.00
12928,9,STD_TO,1800.00
12928,10,STD_TO,1500.00
12929,8,STD_TO,1500.00
12929,9,STD_TO,2200.00
12929,10,STD_TO,1200.00
1293,8,STD_TO,1800.00
1293,10,STD_TO,1800.00
12934,10,STD_TO,200.00
1294,8,STD_TO,3000.00
1294,9,STD_TO,3000.00
1294,10,STD_TO,3240.00
12940,8,STD_TO,3100.00
12940,9,STD_TO,2700.00
12940,10,STD_TO,800.00
12948,10,STD_TO,230.00
12950,8,STD_TO,3000.00
12950,9,STD_TO,2700.00
12950,10,STD_TO,3300.00
12952,8,STD_TO,350.00
12952,9,STD_TO,230.00
12952,10,STD_TO,460.00
12955,10,STD_TO,230.00
12958,8,STD_TO,300.00
12961,9,STD_TO,200.00
12962,10,STD_TO,300.00
12967,10,STD_TO,300.00
12968,8,STD_TO,3000.00
12968,9,STD_TO,3000.00
12968,10,STD_TO,3000.00
12969,8,STD_TO,2400.00
12969,9,STD_TO,900.00
12969,10,STD_TO,1400.00
1297,8,STD_TO,300.00
12971,8,STD_TO,460.00
12972,8,STD_TO,300.00
12972,9,STD_TO,300.00
12979,8,STD_TO,1200.00
12980,8,STD_TO,1200.00
12980,10,STD_TO,200.00
12982,8,PROMO_TO,250.00
12982,8,STD_TO,2700.00
12982,9,STD_TO,3000.00
12982,10,STD_TO,2700.00
12983,10,STD_TO,120.00
12984,10,STD_TO,200.00
12985,8,PROMO_TO,1000.00
12985,9,STD_TO,400.00
12985,10,PROMO_TO,1500.00
12985,10,STD_TO,600.00
1299,8,STD_TO,1000.00
1299,9,STD_TO,200.00
12993,8,PROMO_TO,1500.00
12993,8,STD_TO,650.00
12993,9,STD_TO,300.00
12997,9,PROMO_TO,500.00
13001,8,STD_TO,2400.00
13001,9,STD_TO,2700.00
13001,10,STD_TO,3300.00
13003,9,PROMO_TO,350.00
13003,10,PROMO_TO,350.00
13004,8,PROMO_TO,1000.00
13004,9,PROMO_TO,1000.00
13004,10,PROMO_TO,1050.00
13006,8,STD_TO,1020.00
13006,9,STD_TO,600.00
13006,10,STD_TO,1200.00
13010,10,STD_TO,200.00
13011,8,STD_TO,600.00
13013,8,PROMO_TO,350.00
13013,8,STD_TO,350.00
13013,9,PROMO_TO,350.00
13013,10,PROMO_TO,350.00
13014,8,STD_TO,120.00
13016,8,STD_TO,600.00
13016,9,STD_TO,240.00
13016,10,STD_TO,120.00
13017,8,STD_TO,2400.00
13017,9,STD_TO,1850.00
13017,10,STD_TO,1500.00
13018,8,STD_TO,2100.00
13018,9,STD_TO,2100.00
13018,10,STD_TO,1500.00
13021,8,STD_TO,300.00
13021,9,STD_TO,300.00
13024,8,PROMO_TO,1000.00
13024,9,PROMO_TO,1000.00
13024,9,STD_TO,230.00
13024,10,PROMO_TO,2000.00
13025,8,STD_TO,200.00
13026,8,PROMO_TO,3000.00
13026,8,STD_TO,650.00
13026,10,PROMO_TO,3000.00
13029,8,STD_TO,700.00
13029,9,STD_TO,300.00
13029,10,STD_TO,880.00
13032,9,PROMO_TO,1000.00
13032,10,PROMO_TO,750.00
13033,9,STD_TO,3200.00
13033,10,STD_TO,2400.00
13034,10,STD_TO,300.00
13036,8,STD_TO,300.00
13036,9,STD_TO,1400.00
13036,10,STD_TO,3200.00
13037,8,STD_TO,1220.00
13037,9,STD_TO,2820.00
13037,10,STD_TO,1100.00
13038,8,STD_TO,300.00
13038,9,STD_TO,300.00
1304,8,STD_TO,2900.00
1304,9,STD_TO,1000.00
1304,10,STD_TO,2200.00
13040,10,STD_TO,200.00
13042,8,STD_TO,1200.00
13042,10,STD_TO,600.00
13043,8,STD_TO,400.00
13043,9,STD_TO,200.00
13043,10,STD_TO,600.00
13044,8,STD_TO,1200.00
13044,9,STD_TO,500.00
13044,10,STD_TO,600.00
13055,8,STD_TO,400.00
13058,8,STD_TO,900.00
13058,9,STD_TO,2100.00
13058,10,STD_TO,2400.00
13059,8,STD_TO,1500.00
13060,8,STD_TO,2100.00
13060,9,STD_TO,800.00
13060,10,STD_TO,1500.00
13066,8,STD_TO,1600.00
13066,9,STD_TO,1000.00
13066,10,STD_TO,1000.00
13068,8,STD_TO,3100.00
1307,8,STD_TO,900.00
1307,9,STD_TO,1300.00
13070,8,STD_TO,3000.00
13070,9,STD_TO,2900.00
13070,10,STD_TO,3000.00
13071,8,STD_TO,1350.00
13071,9,STD_TO,1410.00
13071,10,STD_TO,1050.00
13074,8,STD_TO,1000.00
13074,9,STD_TO,810.00
13076,9,PROMO_TO,2000.00
13076,10,PROMO_TO,2000.00
13080,8,STD_TO,1200.00
13080,9,STD_TO,600.00
13081,8,STD_TO,3000.00
13081,9,STD_TO,2700.00
13081,10,STD_TO,2100.00
13082,8,STD_TO,1800.00
13082,9,STD_TO,1200.00
13082,10,STD_TO,300.00
13083,8,STD_TO,600.00
13086,8,PROMO_TO,1000.00
13086,9,PROMO_TO,500.00
13087,8,STD_TO,300.00
13091,8,STD_TO,2450.00
13091,9,STD_TO,2420.00
13091,10,STD_TO,710.00
13093,9,STD_TO,300.00
13093,10,STD_TO,120.00
13094,8,PROMO_TO,350.00
13094,9,PROMO_TO,350.00
13094,10,PROMO_TO,350.00
13094,10,STD_TO,200.00
13102,10,STD_TO,900.00
13104,9,STD_TO,1100.00
13104,10,STD_TO,300.00
13105,8,STD_TO,400.00
13105,9,STD_TO,900.00
13105,10,STD_TO,600.00
13108,8,STD_TO,300.00
13108,10,STD_TO,600.00
1311,8,STD_TO,200.00
1311,9,STD_TO,400.00
1311,10,STD_TO,200.00
13111,8,STD_TO,2700.00
13111,9,STD_TO,2700.00
13111,10,STD_TO,2600.00
13112,8,STD_TO,600.00
13112,9,STD_TO,400.00
13112,10,STD_TO,500.00
13113,8,PROMO_TO,1000.00
13113,9,PROMO_TO,1000.00
13113,9,STD_TO,300.00
13114,8,STD_TO,300.00
13114,10,STD_TO,300.00
13121,8,STD_TO,300.00
13121,10,STD_TO,600.00
13123,9,STD_TO,400.00
13126,8,STD_TO,1400.00
13126,10,STD_TO,470.00
13128,8,STD_TO,900.00
1313,8,STD_TO,500.00
1313,9,STD_TO,900.00
1313,10,STD_TO,800.00
13130,9,STD_TO,300.00
13130,10,STD_TO,300.00
13131,8,STD_TO,300.00
13131,10,STD_TO,900.00
13133,8,STD_TO,200.00
13134,8,STD_TO,2600.00
13134,9,STD_TO,2700.00
13134,10,STD_TO,3000.00
13137,8,STD_TO,400.00
13137,9,STD_TO,600.00
13137,10,STD_TO,800.00
13139,10,STD_TO,1200.00
13140,8,STD_TO,2800.00
13140,9,STD_TO,2600.00
13140,10,STD_TO,2700.00
13143,8,PROMO_TO,1500.00
13143,8,STD_TO,230.00
13143,9,PROMO_TO,1500.00
13143,10,PROMO_TO,1800.00
13144,8,STD_TO,2700.00
13144,9,STD_TO,2600.00
13144,10,STD_TO,2100.00
13148,8,STD_TO,300.00
13148,9,STD_TO,300.00
13148,10,STD_TO,300.00
13150,8,STD_TO,240.00
13151,8,STD_TO,1050.00
13151,9,STD_TO,1750.00
13151,10,STD_TO,1750.00
13156,8,STD_TO,1800.00
13156,9,STD_TO,2700.00
13156,10,STD_TO,3000.00
13158,8,STD_TO,2030.00
13158,9,STD_TO,900.00
1316,8,STD_TO,1170.00
1316,9,STD_TO,1170.00
1316,10,STD_TO,1170.00
13163,10,STD_TO,300.00
13164,9,STD_TO,300.00
13165,8,STD_TO,530.00
13165,10,STD_TO,120.00
13167,8,STD_TO,5720.00
13167,9,STD_TO,2800.00
13169,8,STD_TO,300.00
1317,9,STD_TO,600.00
13173,8,STD_TO,2600.00
13173,9,STD_TO,2700.00
13173,10,STD_TO,3500.00
13174,10,STD_TO,300.00
13175,8,PROMO_TO,1000.00
1318,8,STD_TO,200.00
1318,10,STD_TO,300.00
13181,8,STD_TO,800.00
13182,8,STD_TO,3000.00
13182,9,STD_TO,2300.00
13182,10,STD_TO,2800.00
13183,8,STD_TO,900.00
13185,9,STD_TO,200.00
13187,8,STD_TO,840.00
13187,9,STD_TO,360.00
13187,10,STD_TO,960.00
13189,8,PROMO_TO,1000.00
13189,9,PROMO_TO,1000.00
13189,10,PROMO_TO,1050.00
13190,8,STD_TO,900.00
13190,9,STD_TO,600.00
13190,10,STD_TO,600.00
13193,8,STD_TO,2700.00
13193,9,STD_TO,3000.00
13193,10,STD_TO,3000.00
13194,8,STD_TO,200.00
13194,10,STD_TO,400.00
13195,9,STD_TO,300.00
13196,8,STD_TO,2200.00
13196,9,STD_TO,3400.00
13196,10,STD_TO,1500.00
1320,10,STD_TO,350.00
13203,8,STD_TO,1500.00
13203,9,STD_TO,1800.00
13203,10,STD_TO,1100.00
13205,8,STD_TO,300.00
13207,8,PROMO_TO,1000.00
13207,9,PROMO_TO,1250.00
13207,10,PROMO_TO,2000.00
13211,8,STD_TO,300.00
13211,10,STD_TO,300.00
13213,8,STD_TO,1400.00
13213,9,STD_TO,1000.00
13213,10,STD_TO,350.00
13214,9,STD_TO,2000.00
13214,10,STD_TO,200.00
13216,9,STD_TO,300.00
13218,8,STD_TO,2520.00
13218,9,STD_TO,720.00
13218,10,STD_TO,1320.00
13220,9,STD_TO,230.00
13222,8,STD_TO,2400.00
13222,9,STD_TO,2500.00
13222,10,STD_TO,2900.00
13223,8,STD_TO,420.00
13223,9,STD_TO,2100.00
13223,10,STD_TO,1200.00
13228,8,STD_TO,200.00
13228,9,STD_TO,600.00
13228,10,STD_TO,1800.00
13229,10,STD_TO,1000.00
1323,8,PROMO_TO,500.00
1323,9,STD_TO,700.00
1323,10,PROMO_TO,500.00
1323,10,STD_TO,350.00
13230,8,STD_TO,2600.00
13230,9,STD_TO,2900.00
13230,10,STD_TO,3300.00
13231,9,PROMO_TO,1000.00
13231,10,PROMO_TO,1050.00
13233,8,STD_TO,200.00
13233,9,STD_TO,200.00
13233,10,STD_TO,200.00
13234,8,STD_TO,700.00
13235,8,STD_TO,1200.00
13236,8,PROMO_TO,350.00
13236,9,PROMO_TO,350.00
13236,10,PROMO_TO,1050.00
13236,10,STD_TO,230.00
13237,8,PROMO_TO,250.00
13237,8,STD_TO,700.00
1324,9,STD_TO,400.00
1324,10,STD_TO,300.00
13240,10,STD_TO,700.00
13241,8,STD_TO,320.00
13241,9,STD_TO,600.00
13241,10,STD_TO,720.00
13243,10,PROMO_TO,500.00
13244,8,STD_TO,200.00
13244,9,STD_TO,600.00
13244,10,STD_TO,600.00
13247,8,STD_TO,720.00
13256,8,STD_TO,200.00
13256,10,STD_TO,300.00
13257,8,STD_TO,300.00
13257,9,STD_TO,120.00
1326,8,STD_TO,900.00
1326,9,STD_TO,2100.00
1326,10,STD_TO,300.00
13264,8,STD_TO,800.00
13264,10,STD_TO,300.00
13267,9,STD_TO,600.00
13269,8,PROMO_TO,350.00
13269,9,PROMO_TO,350.00
13269,10,PROMO_TO,350.00
13271,10,STD_TO,300.00
13274,8,STD_TO,2100.00
13274,9,STD_TO,300.00
13276,8,STD_TO,1070.00
13276,9,STD_TO,120.00
13276,10,STD_TO,230.00
13277,8,STD_TO,240.00
13277,10,STD_TO,240.00
13278,8,STD_TO,760.00
13278,9,STD_TO,580.00
13282,8,STD_TO,200.00
13282,10,STD_TO,200.00
13284,8,STD_TO,600.00
13284,9,STD_TO,300.00
13284,10,STD_TO,600.00
13286,8,STD_TO,900.00
13286,9,STD_TO,800.00
13286,10,STD_TO,1200.00
13288,8,STD_TO,3100.00
13288,9,STD_TO,1500.00
13288,10,STD_TO,1200.00
13290,8,PROMO_TO,1500.00
13292,10,STD_TO,500.00
13296,8,STD_TO,120.00
13297,8,STD_TO,600.00
13297,9,STD_TO,600.00
13297,10,STD_TO,600.00
13303,8,STD_TO,500.00
13303,9,STD_TO,900.00
13303,10,PROMO_TO,1000.00
13303,10,STD_TO,600.00
13304,8,PROMO_TO,1000.00
13304,9,PROMO_TO,1000.00
13304,10,PROMO_TO,1800.00
13305,9,PROMO_TO,250.00
13309,8,STD_TO,600.00
13309,9,STD_TO,500.00
13313,9,PROMO_TO,350.00
13313,10,PROMO_TO,350.00
13314,8,PROMO_TO,1500.00
13314,9,PROMO_TO,1500.00
13314,10,PROMO_TO,1500.00
13315,8,STD_TO,2100.00
13315,9,STD_TO,1500.00
13315,10,STD_TO,2700.00
13316,8,STD_TO,900.00
13316,9,STD_TO,900.00
13316,10,STD_TO,420.00
13318,8,STD_TO,600.00
13318,10,STD_TO,600.00
13319,8,STD_TO,300.00
13319,9,STD_TO,300.00
13320,8,STD_TO,3200.00
13320,9,STD_TO,3100.00
13320,10,STD_TO,2800.00
13322,8,STD_TO,1200.00
13325,8,STD_TO,600.00
13325,9,STD_TO,300.00
13325,10,STD_TO,300.00
13329,8,STD_TO,2700.00
13329,9,STD_TO,2900.00
13329,10,STD_TO,3000.00
13332,8,STD_TO,200.00
13332,9,STD_TO,200.00
13333,8,STD_TO,1400.00
13333,10,STD_TO,700.00
13337,8,PROMO_TO,1000.00
13337,9,PROMO_TO,250.00
13338,8,STD_TO,300.00
13341,8,STD_TO,3200.00
13341,9,STD_TO,1100.00
13341,10,STD_TO,900.00
13342,8,STD_TO,1500.00
13342,9,STD_TO,3000.00
13342,10,STD_TO,3100.00
13344,9,STD_TO,300.00
13345,8,PROMO_TO,1000.00
13345,9,PROMO_TO,1000.00
13345,10,PROMO_TO,1000.00
13351,8,PROMO_TO,350.00
13351,9,PROMO_TO,350.00
13351,10,PROMO_TO,350.00
13352,8,STD_TO,2700.00
13352,9,STD_TO,2900.00
13352,10,STD_TO,900.00
13353,8,STD_TO,1500.00
13354,8,STD_TO,300.00
13354,9,STD_TO,1200.00
13354,10,STD_TO,720.00
13359,10,STD_TO,200.00
13360,8,STD_TO,600.00
13360,9,STD_TO,600.00
13360,10,STD_TO,900.00
13361,8,STD_TO,900.00
13361,9,STD_TO,300.00
13361,10,STD_TO,300.00
13362,8,STD_TO,1000.00
13362,9,STD_TO,3200.00
13362,10,STD_TO,3100.00
13364,8,STD_TO,200.00
13364,9,STD_TO,400.00
13364,10,STD_TO,400.00
13366,8,STD_TO,1200.00
13366,9,STD_TO,1320.00
13366,10,STD_TO,900.00
13367,8,STD_TO,400.00
13368,8,STD_TO,1700.00
13368,9,STD_TO,1500.00
13368,10,STD_TO,900.00
1337,8,STD_TO,1490.00
13370,8,STD_TO,800.00
13370,9,STD_TO,200.00
13370,10,STD_TO,600.00
13374,8,STD_TO,920.00
13374,9,STD_TO,2070.00
13374,10,STD_TO,1380.00
13375,8,STD_TO,300.00
13375,9,STD_TO,600.00
13375,10,STD_TO,600.00
13377,8,STD_TO,1000.00
13379,8,STD_TO,300.00
13379,9,PROMO_TO,500.00
13379,9,STD_TO,300.00
13379,10,STD_TO,500.00
13380,9,STD_TO,120.00
13381,8,STD_TO,300.00
13381,10,STD_TO,300.00
13382,10,STD_TO,700.00
13384,8,STD_TO,300.00
13384,9,PROMO_TO,1500.00
13384,9,STD_TO,660.00
13384,10,STD_TO,3220.00
13385,10,PROMO_TO,250.00
13387,8,STD_TO,1270.00
13387,9,STD_TO,2720.00
13387,10,STD_TO,230.00
1339,9,STD_TO,230.00
13394,9,STD_TO,300.00
13395,8,STD_TO,2100.00
13395,9,STD_TO,2100.00
13395,10,STD_TO,2700.00
13402,8,PROMO_TO,350.00
13402,9,PROMO_TO,350.00
13402,10,PROMO_TO,350.00
13410,8,STD_TO,2600.00
13411,8,STD_TO,3100.00
13411,9,STD_TO,3200.00
13411,10,STD_TO,3200.00
13415,8,STD_TO,900.00
13415,9,STD_TO,400.00
13415,10,PROMO_TO,1050.00
13415,10,STD_TO,600.00
13417,8,STD_TO,230.00
13418,10,STD_TO,300.00
13420,8,STD_TO,600.00
13420,9,STD_TO,600.00
13420,10,STD_TO,400.00
13422,9,STD_TO,1400.00
13422,10,STD_TO,300.00
13423,8,STD_TO,2700.00
13423,9,STD_TO,2700.00
13423,10,STD_TO,3000.00
13424,9,STD_TO,1500.00
13424,10,STD_TO,2600.00
13426,8,STD_TO,200.00
13428,8,STD_TO,3000.00
13428,9,STD_TO,2000.00
13428,10,STD_TO,3000.00
13430,9,STD_TO,240.00
13432,8,STD_TO,1750.00
13432,9,STD_TO,1750.00
13432,10,STD_TO,2000.00
13433,8,PROMO_TO,350.00
13433,9,PROMO_TO,350.00
13434,8,PROMO_TO,700.00
13434,8,STD_TO,500.00
13434,10,PROMO_TO,350.00
13435,9,STD_TO,300.00
13435,10,STD_TO,120.00
13437,8,STD_TO,600.00
13437,9,STD_TO,720.00
13437,10,STD_TO,360.00
13439,8,PROMO_TO,1000.00
13439,9,PROMO_TO,1000.00
