CUSTOMER_ID,PROMO_TO_SEG,STATUS_TO,TYPE_TO
6366,5,A,VOICE
6367,1,A,DATA
6367,2,A,VOICE
6368,1,A,VOICE
6368,5,A,DATA
6369,3,A,DATA
6369,3,A,VOICE
637,2,A,DATA
637,5,A,VOICE
6370,4,A,DATA
6370,5,A,VOICE
6371,1,A,DATA
6371,5,A,VOICE
6372,1,A,DATA
6372,2,A,VOICE
6373,5,A,DATA
6373,5,A,VOICE
6374,1,A,DATA
6374,1,A,VOICE
6375,4,A,VOICE
6375,8,A,DATA
6376,2,A,VOICE
6376,5,A,DATA
6377,1,A,DATA
6377,5,A,VOICE
6378,2,A,VOICE
6378,6,A,DATA
6380,1,A,DATA
6380,5,A,VOICE
6381,1,A,DATA
6381,5,A,VOICE
6382,1,A,DATA
6382,5,A,VOICE
6384,1,A,VOICE
6384,2,A,DATA
6385,2,A,VOICE
6385,4,A,DATA
6386,2,A,DATA
6386,2,A,VOICE
6388,2,A,VOICE
6388,4,A,DATA
6389,2,A,VOICE
6389,8,A,DATA
639,1,A,DATA
639,6,A,VOICE
6390,7,A,DATA
6390,8,A,VOICE
6391,2,A,VOICE
6391,5,A,DATA
6392,1,A,DATA
6392,3,A,VOICE
6393,1,A,DATA
6393,4,A,VOICE
6394,1,A,DATA
6394,5,A,VOICE
6395,6,A,DATA
6395,8,A,VOICE
6396,2,A,VOICE
6396,8,A,DATA
6397,1,A,DATA
6397,4,A,VOICE
6398,1,A,VOICE
6398,5,A,DATA
6399,1,A,DATA
6399,3,A,VOICE
64,1,A,DATA
64,5,A,VOICE
640,1,A,DATA
640,5,A,VOICE
6400,2,A,DATA
6400,5,A,VOICE
6401,1,A,DATA
6401,8,A,VOICE
6402,1,A,DATA
6402,4,A,VOICE
6403,1,A,DATA
6403,6,A,VOICE
6404,5,A,DATA
6404,6,A,VOICE
6406,7,A,VOICE
6406,8,A,DATA
6407,2,A,VOICE
6407,5,A,DATA
6408,8,A,DATA
6408,8,A,VOICE
6409,2,A,VOICE
6409,4,A,DATA
641,1,A,DATA
641,6,A,VOICE
6410,1,A,DATA
6410,8,A,VOICE
6411,6,A,VOICE
6411,8,A,DATA
6412,1,A,DATA
6412,1,A,VOICE
6413,1,A,DATA
6413,5,A,VOICE
6414,3,A,VOICE
6414,4,A,DATA
6415,1,A,DATA
6415,8,A,VOICE
6416,4,A,VOICE
6416,5,A,DATA
6417,1,A,DATA
6417,5,A,VOICE
6418,1,A,DATA
6418,1,A,VOICE
6419,5,A,DATA
6419,6,A,VOICE
6420,5,A,DATA
6420,6,A,VOICE
6421,1,A,DATA
6421,2,A,VOICE
6423,2,A,VOICE
6423,8,A,DATA
6424,1,A,DATA
6424,8,A,VOICE
6425,2,A,VOICE
6425,8,A,DATA
6426,1,A,DATA
6426,3,A,VOICE
6427,2,A,DATA
6427,5,A,VOICE
6429,1,A,DATA
6429,4,A,VOICE
6430,1,A,DATA
6430,6,A,VOICE
6431,1,A,DATA
6431,2,A,VOICE
6433,1,A,DATA
6433,5,A,VOICE
6434,3,A,VOICE
6434,4,A,DATA
6435,1,A,DATA
6435,4,A,VOICE
6436,3,A,VOICE
6436,5,A,DATA
6439,8,A,DATA
6439,8,A,VOICE
6440,5,A,DATA
6440,8,A,VOICE
6441,1,A,DATA
6441,5,A,VOICE
6442,5,A,VOICE
6442,8,A,DATA
6443,1,A,DATA
6443,4,A,VOICE
6444,1,A,DATA
6444,5,A,VOICE
6445,5,A,DATA
6445,5,A,VOICE
6446,1,A,DATA
6446,2,A,VOICE
6447,5,A,VOICE
6447,8,A,DATA
6448,4,A,DATA
6448,5,A,VOICE
6449,1,A,DATA
6449,5,A,VOICE
645,1,A,DATA
645,2,A,VOICE
6450,1,A,DATA
6450,6,A,VOICE
6451,1,A,DATA
6451,8,A,VOICE
6452,2,A,DATA
6452,5,A,VOICE
6453,4,A,VOICE
6453,6,A,DATA
6454,1,A,DATA
6454,2,A,VOICE
6455,1,A,DATA
6455,5,A,VOICE
6456,2,A,DATA
6456,4,A,VOICE
6457,1,A,DATA
6457,7,A,VOICE
6458,1,A,DATA
6458,8,A,VOICE
6459,1,A,DATA
6459,2,A,VOICE
646,1,A,DATA
646,3,A,VOICE
6460,1,A,DATA
6460,1,A,VOICE
6461,2,A,DATA
6461,4,A,VOICE
6463,2,A,DATA
6463,7,A,VOICE
6464,2,A,DATA
6464,7,A,VOICE
6466,8,A,DATA
6466,8,A,VOICE
6467,1,A,DATA
6467,4,A,VOICE
6468,1,A,DATA
6468,5,A,VOICE
6469,1,A,DATA
6469,3,A,VOICE
647,3,A,VOICE
647,4,A,DATA
6470,1,A,VOICE
6470,6,A,DATA
6471,2,A,VOICE
6471,3,A,DATA
6472,5,A,DATA
6472,8,A,VOICE
6473,1,A,DATA
6473,4,A,VOICE
6474,4,A,DATA
6474,5,A,VOICE
6475,1,A,DATA
6475,5,A,VOICE
6478,1,A,DATA
6478,2,A,VOICE
648,1,A,DATA
648,7,A,VOICE
6480,1,A,DATA
6480,2,A,VOICE
6481,2,A,VOICE
6481,4,A,DATA
6482,4,A,DATA
6482,4,A,VOICE
6483,1,A,DATA
6483,3,A,VOICE
6484,1,A,DATA
6484,5,A,VOICE
6485,1,A,VOICE
6485,4,A,DATA
6486,1,A,DATA
6486,5,A,VOICE
6487,2,A,DATA
6487,3,A,VOICE
6488,1,A,DATA
6488,6,A,VOICE
649,1,A,DATA
649,4,A,VOICE
6490,1,A,DATA
6490,2,A,VOICE
6492,1,A,DATA
6492,2,A,VOICE
6493,1,A,DATA
6493,2,A,VOICE
6494,1,A,DATA
6494,8,A,VOICE
6495,2,A,VOICE
6495,3,A,DATA
6496,2,A,DATA
6496,4,A,VOICE
6497,5,A,DATA
6497,8,A,VOICE
6498,1,A,DATA
6498,3,A,VOICE
6499,1,A,DATA
6499,3,A,VOICE
65,2,A,VOICE
65,8,A,DATA
650,2,A,VOICE
650,8,A,DATA
6500,6,A,DATA
6500,6,A,VOICE
6501,7,A,VOICE
6501,8,A,DATA
6502,1,A,DATA
6502,8,A,VOICE
6503,1,A,DATA
6503,7,A,VOICE
6504,1,A,DATA
6504,4,A,VOICE
6505,5,A,DATA
6505,7,A,VOICE
6506,4,A,DATA
6506,8,A,VOICE
6507,1,A,DATA
6507,2,A,VOICE
6508,1,A,DATA
6508,6,A,VOICE
651,3,A,VOICE
651,5,A,DATA
6510,1,A,DATA
6510,5,A,VOICE
6511,1,A,DATA
6511,2,A,VOICE
6512,1,A,DATA
6512,4,A,VOICE
6513,1,A,DATA
6513,2,A,VOICE
6515,3,A,DATA
6515,4,A,VOICE
6516,2,A,VOICE
6516,4,A,DATA
6517,1,A,VOICE
6517,5,A,DATA
6518,1,A,DATA
6518,4,A,VOICE
652,8,A,DATA
652,8,A,VOICE
6521,2,A,VOICE
6521,4,A,DATA
6522,1,A,DATA
6522,2,A,VOICE
6523,1,A,DATA
6523,2,A,VOICE
6524,1,A,DATA
6524,2,A,VOICE
6525,5,A,DATA
6525,5,A,VOICE
6526,1,A,DATA
6526,5,A,VOICE
6527,1,A,DATA
6527,1,A,VOICE
6528,1,A,DATA
6528,3,A,VOICE
6529,1,A,DATA
6529,4,A,VOICE
6530,2,A,VOICE
6530,8,A,DATA
6531,1,A,DATA
6531,3,A,VOICE
6532,6,A,VOICE
6532,7,A,DATA
6533,1,A,DATA
6533,5,A,VOICE
6534,1,A,DATA
6534,3,A,VOICE
6535,1,A,DATA
6535,2,A,VOICE
6536,7,A,VOICE
6536,8,A,DATA
6537,2,A,DATA
6537,4,A,VOICE
6538,2,A,DATA
6538,5,A,VOICE
6539,3,A,VOICE
6539,6,A,DATA
654,8,A,DATA
654,8,A,VOICE
6540,1,A,DATA
6540,5,A,VOICE
6541,1,A,DATA
6541,5,A,VOICE
6542,5,A,DATA
6542,5,A,VOICE
6543,1,A,DATA
6543,2,A,VOICE
6544,1,A,DATA
6544,5,A,VOICE
6547,1,A,DATA
6547,5,A,VOICE
6548,1,A,DATA
6548,1,A,VOICE
6549,1,A,DATA
6549,1,A,VOICE
655,4,A,DATA
655,4,A,VOICE
6550,1,A,DATA
6550,5,A,VOICE
6551,5,A,DATA
6551,5,A,VOICE
6552,1,A,DATA
6552,8,A,VOICE
6553,1,A,DATA
6553,5,A,VOICE
6554,1,A,VOICE
6554,6,A,DATA
6555,1,A,DATA
6555,6,A,VOICE
6556,1,A,DATA
6556,5,A,VOICE
6557,2,A,VOICE
6557,4,A,DATA
6558,2,A,DATA
6558,6,A,VOICE
6560,1,A,DATA
6560,5,A,VOICE
6561,4,A,DATA
6561,8,A,VOICE
6562,1,A,DATA
6562,2,A,VOICE
6563,2,A,VOICE
6563,6,A,DATA
6564,1,A,DATA
6564,4,A,VOICE
6565,2,A,VOICE
6565,4,A,DATA
6566,1,A,DATA
6566,3,A,VOICE
6567,1,A,VOICE
6567,3,A,DATA
6568,1,A,DATA
6568,4,A,VOICE
6569,2,A,VOICE
6569,4,A,DATA
6570,1,A,DATA
6570,7,A,VOICE
6572,1,A,DATA
6572,5,A,VOICE
6573,2,A,DATA
6573,2,A,VOICE
6574,2,A,VOICE
6574,4,A,DATA
6575,4,A,DATA
6575,5,A,VOICE
6576,1,A,DATA
6576,1,A,VOICE
6577,2,A,VOICE
6577,8,A,DATA
6578,5,A,DATA
6578,5,A,VOICE
6579,4,A,DATA
6579,5,A,VOICE
658,1,A,VOICE
658,2,A,DATA
6580,1,A,VOICE
6580,5,A,DATA
6582,1,A,DATA
6582,4,A,VOICE
6583,1,A,DATA
6583,5,A,VOICE
6584,4,A,DATA
6584,5,A,VOICE
6585,2,A,VOICE
6585,3,A,DATA
6586,3,A,VOICE
6586,8,A,DATA
6588,2,A,DATA
6588,5,A,VOICE
6589,5,A,DATA
6589,5,A,VOICE
659,3,A,VOICE
659,4,A,DATA
6590,1,A,DATA
6590,5,A,VOICE
6591,1,A,DATA
6591,2,A,VOICE
6593,1,A,VOICE
6593,5,A,DATA
6594,1,A,DATA
6594,7,A,VOICE
6595,4,A,DATA
6595,4,A,VOICE
6596,5,A,DATA
6596,6,A,VOICE
6597,1,A,DATA
6597,8,A,VOICE
6598,1,A,DATA
6598,4,A,VOICE
6599,1,A,DATA
6599,6,A,VOICE
66,5,A,DATA
66,6,A,VOICE
660,1,A,VOICE
660,4,A,DATA
6601,1,A,DATA
6601,5,A,VOICE
6602,2,A,VOICE
6602,5,A,DATA
6603,1,A,DATA
6603,2,A,VOICE
6604,1,A,DATA
6604,2,A,VOICE
6605,2,A,VOICE
6605,4,A,DATA
6606,5,A,VOICE
6606,8,A,DATA
6607,3,A,DATA
6607,5,A,VOICE
6608,1,A,DATA
6608,5,A,VOICE
661,1,A,DATA
661,2,A,VOICE
6610,5,A,DATA
6610,5,A,VOICE
6611,1,A,DATA
6611,5,A,VOICE
6612,1,A,DATA
6612,2,A,VOICE
6613,1,A,DATA
6613,1,A,VOICE
6615,1,A,DATA
6615,5,A,VOICE
6617,1,A,DATA
6617,8,A,VOICE
6618,2,A,VOICE
6618,5,A,DATA
6619,1,A,DATA
6619,8,A,VOICE
662,4,A,DATA
662,5,A,VOICE
6620,4,A,VOICE
6620,6,A,DATA
6623,2,A,VOICE
6623,8,A,DATA
6624,1,A,VOICE
6624,4,A,DATA
6626,1,A,DATA
6626,3,A,VOICE
6627,1,A,DATA
6627,5,A,VOICE
6628,5,A,DATA
6628,6,A,VOICE
6629,1,A,DATA
6629,2,A,VOICE
663,2,A,VOICE
663,3,A,DATA
6630,1,A,DATA
6630,7,A,VOICE
6632,1,A,DATA
6632,4,A,VOICE
6633,1,A,DATA
6633,6,A,VOICE
6634,1,A,DATA
6634,7,A,VOICE
6635,6,A,VOICE
6635,8,A,DATA
6636,1,A,DATA
6636,5,A,VOICE
6637,1,A,DATA
6637,7,A,VOICE
6638,4,A,VOICE
6638,6,A,DATA
6639,1,A,DATA
6639,4,A,VOICE
664,5,A,VOICE
664,6,A,DATA
6640,1,A,DATA
6640,7,A,VOICE
6641,1,A,DATA
6641,2,A,VOICE
6642,4,A,DATA
6642,4,A,VOICE
6645,2,A,DATA
6645,4,A,VOICE
6647,3,A,VOICE
6647,8,A,DATA
6648,2,A,VOICE
6648,3,A,DATA
6649,3,A,VOICE
6649,6,A,DATA
665,2,A,DATA
665,3,A,VOICE
6650,3,A,DATA
6650,7,A,VOICE
6651,6,A,DATA
6651,8,A,VOICE
6653,4,A,DATA
6653,5,A,VOICE
6654,2,A,VOICE
6654,7,A,DATA
6655,1,A,DATA
6655,5,A,VOICE
6656,1,A,DATA
6656,3,A,VOICE
6657,5,A,VOICE
6657,8,A,DATA
6658,5,A,VOICE
6658,8,A,DATA
6659,5,A,VOICE
6659,6,A,DATA
666,2,A,DATA
666,4,A,VOICE
6660,4,A,VOICE
6660,8,A,DATA
6661,1,A,DATA
6661,3,A,VOICE
6662,4,A,DATA
6662,4,A,VOICE
6663,1,A,DATA
6663,4,A,VOICE
6664,8,A,DATA
6664,8,A,VOICE
6665,2,A,DATA
6665,3,A,VOICE
6666,4,A,DATA
6666,6,A,VOICE
6667,1,A,DATA
6667,5,A,VOICE
6668,1,A,DATA
6668,5,A,VOICE
6669,1,A,DATA
6669,6,A,VOICE
6670,2,A,VOICE
6670,3,A,DATA
6671,1,A,DATA
6671,3,A,VOICE
6672,1,A,DATA
6672,2,A,VOICE
6673,1,A,DATA
6673,1,A,VOICE
6674,4,A,VOICE
6674,5,A,DATA
6675,1,A,DATA
6675,2,A,VOICE
6676,1,A,VOICE
6676,8,A,DATA
6677,5,A,DATA
6677,7,A,VOICE
6678,4,A,DATA
6678,5,A,VOICE
6679,1,A,DATA
6679,6,A,VOICE
668,1,A,DATA
668,6,A,VOICE
6681,1,A,DATA
6681,7,A,VOICE
6682,1,A,DATA
6682,6,A,VOICE
6683,2,A,VOICE
6683,4,A,DATA
6684,1,A,DATA
6684,2,A,VOICE
6685,1,A,DATA
6685,5,A,VOICE
6686,1,A,DATA
6686,8,A,VOICE
6687,8,A,DATA
6687,8,A,VOICE
6688,2,A,VOICE
6688,4,A,DATA
6689,1,A,VOICE
6689,5,A,DATA
669,3,A,VOICE
669,8,A,DATA
6690,2,A,DATA
6690,4,A,VOICE
6691,1,A,DATA
6691,4,A,VOICE
6692,2,A,VOICE
6692,8,A,DATA
6693,2,A,VOICE
6693,8,A,DATA
6694,1,A,DATA
6694,2,A,VOICE
6695,5,A,VOICE
6695,6,A,DATA
6696,4,A,VOICE
6696,6,A,DATA
6697,1,A,VOICE
6697,7,A,DATA
6698,2,A,VOICE
6698,8,A,DATA
67,1,A,DATA
67,8,A,VOICE
670,1,A,DATA
670,5,A,VOICE
6700,5,A,VOICE
6700,8,A,DATA
6701,2,A,VOICE
6701,3,A,DATA
6702,1,A,DATA
6702,2,A,VOICE
6703,1,A,DATA
6703,2,A,VOICE
6704,4,A,DATA
6704,5,A,VOICE
6705,5,A,VOICE
6705,8,A,DATA
6706,2,A,VOICE
6706,8,A,DATA
6707,1,A,DATA
6707,1,A,VOICE
6708,1,A,DATA
6708,6,A,VOICE
6709,5,A,VOICE
6709,8,A,DATA
671,2,A,VOICE
671,5,A,DATA
6710,1,A,DATA
6710,4,A,VOICE
6711,3,A,DATA
6711,3,A,VOICE
6712,2,A,DATA
6712,2,A,VOICE
6713,1,A,DATA
6713,5,A,VOICE
6714,1,A,DATA
6714,4,A,VOICE
6715,5,A,DATA
6715,8,A,VOICE
6716,1,A,DATA
6716,6,A,VOICE
6718,6,A,VOICE
6718,8,A,DATA
6719,2,A,VOICE
6719,5,A,DATA
672,5,A,VOICE
672,8,A,DATA
6720,1,A,DATA
6720,7,A,VOICE
6721,6,A,DATA
6721,7,A,VOICE
6722,1,A,DATA
6722,6,A,VOICE
6723,1,A,DATA
6723,5,A,VOICE
6724,1,A,DATA
6724,6,A,VOICE
6726,1,A,DATA
6726,3,A,VOICE
6727,1,A,DATA
6727,5,A,VOICE
6728,3,A,VOICE
6728,5,A,DATA
6729,4,A,DATA
6729,5,A,VOICE
673,2,A,VOICE
673,6,A,DATA
6730,5,A,VOICE
6730,8,A,DATA
6731,3,A,VOICE
6731,6,A,DATA
6732,2,A,VOICE
6732,4,A,DATA
6733,1,A,DATA
6733,4,A,VOICE
6734,4,A,DATA
6734,8,A,VOICE
6735,1,A,VOICE
6735,2,A,DATA
6736,1,A,DATA
6736,3,A,VOICE
6737,4,A,VOICE
6737,5,A,DATA
6738,1,A,VOICE
6738,3,A,DATA
6739,3,A,VOICE
6739,4,A,DATA
674,2,A,VOICE
674,4,A,DATA
6740,1,A,DATA
6740,7,A,VOICE
6741,1,A,DATA
6741,4,A,VOICE
6742,4,A,DATA
6742,5,A,VOICE
6743,3,A,VOICE
6743,5,A,DATA
6744,5,A,DATA
6744,7,A,VOICE
6745,1,A,DATA
6745,4,A,VOICE
6746,1,A,DATA
6746,2,A,VOICE
6747,1,A,DATA
6747,2,A,VOICE
6749,1,A,DATA
6749,6,A,VOICE
675,4,A,DATA
675,5,A,VOICE
6750,4,A,DATA
6750,5,A,VOICE
6751,1,A,DATA
6751,5,A,VOICE
6752,4,A,DATA
6752,5,A,VOICE
6753,3,A,DATA
6753,5,A,VOICE
6754,1,A,DATA
6754,6,A,VOICE
6756,4,A,VOICE
6756,5,A,DATA
6757,1,A,DATA
6757,5,A,VOICE
6759,2,A,DATA
6759,4,A,VOICE
676,1,A,DATA
676,4,A,VOICE
6760,1,A,DATA
6760,6,A,VOICE
6761,1,A,DATA
6761,3,A,VOICE
6762,1,A,DATA
6762,7,A,VOICE
6763,1,A,DATA
6763,3,A,VOICE
6764,1,A,DATA
6764,2,A,VOICE
6765,5,A,VOICE
6765,8,A,DATA
6766,1,A,DATA
6766,4,A,VOICE
6767,1,A,DATA
6767,5,A,VOICE
6768,1,A,DATA
6768,5,A,VOICE
6769,2,A,VOICE
6769,4,A,DATA
677,1,A,DATA
677,3,A,VOICE
6770,2,A,DATA
6770,4,A,VOICE
6771,5,A,DATA
6771,5,A,VOICE
6772,2,A,DATA
6772,8,A,VOICE
6773,1,A,DATA
6773,4,A,VOICE
6774,1,A,DATA
6774,5,A,VOICE
6775,1,A,DATA
6775,8,A,VOICE
6776,3,A,DATA
6776,7,A,VOICE
6777,1,A,DATA
6777,5,A,VOICE
6778,1,A,DATA
6778,4,A,VOICE
6779,8,A,DATA
6779,8,A,VOICE
678,1,A,DATA
678,5,A,VOICE
6780,3,A,DATA
6780,4,A,VOICE
6781,1,A,DATA
6781,4,A,VOICE
6782,6,A,VOICE
6782,8,A,DATA
6783,5,A,DATA
6783,5,A,VOICE
6784,1,A,DATA
6784,5,A,VOICE
6785,1,A,DATA
6785,7,A,VOICE
6786,5,A,DATA
6786,7,A,VOICE
6787,2,A,VOICE
6787,6,A,DATA
6788,1,A,DATA
6788,3,A,VOICE
6789,1,A,DATA
6789,5,A,VOICE
679,2,A,VOICE
679,3,A,DATA
6790,2,A,DATA
6790,2,A,VOICE
6791,5,A,DATA
6791,7,A,VOICE
6793,1,A,DATA
6793,6,A,VOICE
6794,5,A,VOICE
6794,8,A,DATA
6795,2,A,VOICE
6795,3,A,DATA
6796,5,A,DATA
6796,5,A,VOICE
6797,2,A,VOICE
6797,4,A,DATA
6799,4,A,VOICE
6799,5,A,DATA
68,3,A,DATA
68,5,A,VOICE
680,1,A,DATA
680,6,A,VOICE
6801,1,A,DATA
6801,4,A,VOICE
6802,4,A,VOICE
6802,8,A,DATA
6803,4,A,VOICE
6803,6,A,DATA
6804,4,A,DATA
6804,8,A,VOICE
6805,1,A,DATA
6805,1,A,VOICE
6806,1,A,DATA
6806,1,A,VOICE
6807,1,A,DATA
6807,7,A,VOICE
6808,1,A,DATA
6808,5,A,VOICE
6809,2,A,DATA
6809,4,A,VOICE
681,2,A,VOICE
681,8,A,DATA
6810,1,A,DATA
6810,3,A,VOICE
6811,1,A,DATA
6811,4,A,VOICE
6812,5,A,DATA
6812,5,A,VOICE
6813,1,A,DATA
6813,4,A,VOICE
6814,6,A,VOICE
6814,8,A,DATA
6815,1,A,DATA
6815,5,A,VOICE
6816,1,A,DATA
6816,2,A,VOICE
6817,2,A,VOICE
6817,5,A,DATA
6818,1,A,DATA
6818,2,A,VOICE
6819,1,A,DATA
6819,8,A,VOICE
682,1,A,DATA
682,5,A,VOICE
6820,6,A,DATA
6820,7,A,VOICE
6822,1,A,DATA
6822,2,A,VOICE
6823,4,A,DATA
6823,4,A,VOICE
6824,2,A,VOICE
6824,8,A,DATA
6825,4,A,DATA
6825,4,A,VOICE
6826,1,A,DATA
6826,4,A,VOICE
6827,1,A,DATA
6827,5,A,VOICE
6828,2,A,VOICE
6828,3,A,DATA
6829,2,A,VOICE
6829,6,A,DATA
683,1,A,DATA
683,7,A,VOICE
6830,5,A,VOICE
6830,8,A,DATA
6831,1,A,DATA
6831,5,A,VOICE
6832,1,A,DATA
6832,8,A,VOICE
6834,5,A,VOICE
6834,8,A,DATA
6835,1,A,DATA
6835,2,A,VOICE
6836,4,A,VOICE
6836,5,A,DATA
6837,1,A,DATA
6837,2,A,VOICE
6838,1,A,VOICE
6838,3,A,DATA
6839,1,A,DATA
6839,3,A,VOICE
684,1,A,DATA
684,1,A,VOICE
6840,3,A,DATA
6840,4,A,VOICE
6841,1,A,DATA
6841,1,A,VOICE
6842,3,A,DATA
6842,3,A,VOICE
6843,1,A,DATA
6843,1,A,VOICE
6844,1,A,DATA
6844,6,A,VOICE
6845,1,A,DATA
6845,4,A,VOICE
6846,1,A,DATA
6846,4,A,VOICE
6847,3,A,VOICE
6847,5,A,DATA
6848,1,A,DATA
6848,6,A,VOICE
6849,1,A,DATA
6849,2,A,VOICE
685,2,A,VOICE
685,5,A,DATA
6850,5,A,DATA
6850,5,A,VOICE
6851,1,A,DATA
6851,4,A,VOICE
6852,4,A,DATA
6852,6,A,VOICE
6853,1,A,VOICE
6853,4,A,DATA
6854,4,A,DATA
6854,4,A,VOICE
6855,4,A,DATA
6855,6,A,VOICE
6857,1,A,DATA
6857,5,A,VOICE
6858,1,A,DATA
6858,3,A,VOICE
6859,1,A,DATA
6859,2,A,VOICE
686,1,A,DATA
686,7,A,VOICE
6860,2,A,VOICE
6860,5,A,DATA
6861,1,A,VOICE
6861,8,A,DATA
6862,1,A,DATA
6862,6,A,VOICE
6863,2,A,VOICE
6863,5,A,DATA
6864,2,A,VOICE
6864,5,A,DATA
6865,1,A,DATA
6865,6,A,VOICE
6866,1,A,DATA
6866,8,A,VOICE
6867,1,A,DATA
6867,6,A,VOICE
6869,4,A,DATA
6869,4,A,VOICE
687,2,A,VOICE
687,4,A,DATA
6871,1,A,DATA
6871,1,A,VOICE
6872,1,A,DATA
6872,8,A,VOICE
6874,1,A,DATA
6874,5,A,VOICE
6875,3,A,VOICE
6875,8,A,DATA
6877,1,A,DATA
6877,7,A,VOICE
6878,1,A,DATA
6878,2,A,VOICE
6879,1,A,DATA
6879,3,A,VOICE
688,4,A,DATA
688,6,A,VOICE
6880,1,A,DATA
6880,4,A,VOICE
6881,2,A,VOICE
6881,5,A,DATA
6882,1,A,VOICE
6882,5,A,DATA
6883,5,A,DATA
6883,8,A,VOICE
6884,1,A,DATA
6884,2,A,VOICE
6885,1,A,VOICE
6885,3,A,DATA
6886,6,A,DATA
6886,8,A,VOICE
6887,4,A,DATA
6887,5,A,VOICE
6889,5,A,VOICE
6889,8,A,DATA
689,1,A,DATA
689,5,A,VOICE
6890,1,A,DATA
6890,4,A,VOICE
6891,1,A,DATA
6891,2,A,VOICE
6892,2,A,DATA
6892,5,A,VOICE
6893,4,A,DATA
6893,4,A,VOICE
6894,2,A,DATA
6894,4,A,VOICE
6895,7,A,VOICE
6895,8,A,DATA
6896,3,A,VOICE
6896,8,A,DATA
69,5,A,VOICE
69,8,A,DATA
690,5,A,DATA
690,5,A,VOICE
6900,1,A,DATA
6900,2,A,VOICE
6901,4,A,DATA
6901,4,A,VOICE
6902,1,A,DATA
6902,3,A,VOICE
6903,1,A,DATA
6903,5,A,VOICE
6904,1,A,DATA
6904,5,A,VOICE
6906,6,A,DATA
6906,7,A,VOICE
6907,1,A,DATA
6907,2,A,VOICE
6908,1,A,DATA
6908,2,A,VOICE
6909,1,A,DATA
6909,5,A,VOICE
691,1,A,VOICE
691,5,A,DATA
6910,4,A,DATA
6910,4,A,VOICE
6911,5,A,VOICE
6911,8,A,DATA
6912,5,A,DATA
6912,7,A,VOICE
6913,1,A,DATA
6913,1,A,VOICE
6914,5,A,DATA
6914,8,A,VOICE
6915,1,A,DATA
6915,2,A,VOICE
6917,1,A,DATA
6917,8,A,VOICE
6918,1,A,DATA
6918,2,A,VOICE
6919,4,A,VOICE
6919,8,A,DATA
692,1,A,DATA
692,2,A,VOICE
6920,2,A,VOICE
6920,7,A,DATA
6921,3,A,VOICE
6921,5,A,DATA
6922,1,A,DATA
6922,2,A,VOICE
6923,2,A,VOICE
6923,4,A,DATA
6924,5,A,DATA
6924,8,A,VOICE
6925,1,A,DATA
6925,2,A,VOICE
6926,1,A,DATA
6926,3,A,VOICE
6927,3,A,VOICE
6927,8,A,DATA
6928,4,A,VOICE
6928,5,A,DATA
6929,1,A,DATA
6929,5,A,VOICE
693,1,A,DATA
693,4,A,VOICE
6930,2,A,DATA
6930,2,A,VOICE
6931,1,A,VOICE
6931,3,A,DATA
6932,2,A,DATA
6932,3,A,VOICE
6933,1,A,DATA
6933,8,A,VOICE
6934,3,A,VOICE
6934,8,A,DATA
6935,7,A,VOICE
6935,8,A,DATA
6936,2,A,VOICE
6936,4,A,DATA
6937,6,A,VOICE
6937,8,A,DATA
6938,5,A,DATA
6938,7,A,VOICE
694,3,A,VOICE
694,8,A,DATA
6940,4,A,DATA
6940,5,A,VOICE
6941,1,A,DATA
6941,1,A,VOICE
6943,8,A,DATA
6943,8,A,VOICE
6944,4,A,VOICE
6944,8,A,DATA
6945,5,A,VOICE
6945,8,A,DATA
6946,1,A,DATA
6946,4,A,VOICE
6947,1,A,DATA
6947,5,A,VOICE
6948,1,A,DATA
6948,5,A,VOICE
6949,2,A,DATA
6949,6,A,VOICE
695,2,A,DATA
695,4,A,VOICE
6950,1,A,DATA
6950,6,A,VOICE
6951,2,A,DATA
6951,5,A,VOICE
6952,2,A,VOICE
6952,7,A,DATA
6953,8,A,DATA
6953,8,A,VOICE
6954,1,A,VOICE
6954,2,A,DATA
6955,4,A,DATA
6955,5,A,VOICE
6956,1,A,DATA
6956,3,A,VOICE
6957,6,A,DATA
6957,6,A,VOICE
6958,6,A,DATA
6958,8,A,VOICE
6959,4,A,VOICE
6959,6,A,DATA
696,1,A,DATA
696,3,A,VOICE
6960,2,A,DATA
6960,2,A,VOICE
6961,1,A,DATA
6961,7,A,VOICE
6962,1,A,DATA
6962,4,A,VOICE
6963,4,A,VOICE
6963,5,A,DATA
6964,1,A,DATA
6964,5,A,VOICE
6965,6,A,VOICE
6965,8,A,DATA
6967,2,A,VOICE
6967,6,A,DATA
6968,1,A,DATA
6968,5,A,VOICE
6969,1,A,DATA
6969,4,A,VOICE
697,2,A,VOICE
697,8,A,DATA
6970,3,A,VOICE
6970,8,A,DATA
6971,2,A,VOICE
6971,8,A,DATA
6972,4,A,VOICE
6972,5,A,DATA
6973,2,A,DATA
6973,6,A,VOICE
6974,1,A,DATA
6974,3,A,VOICE
6975,2,A,DATA
6975,4,A,VOICE
6976,1,A,DATA
6976,1,A,VOICE
6977,1,A,VOICE
6977,5,A,DATA
6978,4,A,VOICE
6978,5,A,DATA
6979,4,A,DATA
6979,6,A,VOICE
6980,3,A,DATA
6980,4,A,VOICE
6981,4,A,DATA
6981,5,A,VOICE
6982,2,A,VOICE
6982,7,A,DATA
6984,1,A,DATA
6984,3,A,VOICE
6985,2,A,VOICE
