CUSTOMER_ID,TARIFF,ACTIVATION_TIME,STATUS
26397,TMnet,01Sep2019 17:16:27,SemiActive
26398,TMnet,02Oct2023 11:37:58,SemiActive
26399,TMnet,14Jul2023 14:59:52,SemiActive
26400,TMnet,22Aug2023 16:44:46,SemiActive
26401,TMnet,05Aug2023 11:41:31,SemiActive
26402,TMnet,03Jul2023 18:09:43,SemiActive
26403,TMnet,20May2020 6:42:01,SemiActive
26404,TMnet,03Jul2023 6:20:33,SemiActive
26405,TMnet,23Sep2023 8:56:03,SemiActive
26406,TMnet,20Aug2023 16:38:20,SemiActive
26407,TMnet,28Jun2023 7:30:29,SemiActive
26408,TMnet,09Oct2023 13:04:03,SemiActive
26409,TMnet,18May2023 14:15:00,SemiActive
26410,TMnet,16Sep2023 8:05:36,SemiActive
26411,TMnet,29Jul2023 6:46:13,SemiActive
26412,TMnet,03Oct2023 8:33:29,SemiActive
26413,TMnet,22Jul2023 13:15:48,SemiActive
26414,TMnet,03Aug2021 7:16:45,SemiActive
26415,TMnet,09Sep2023 6:57:24,SemiActive
26416,TMnet,18Sep2022 6:15:40,SemiActive
26417,TMnet,31Aug2021 8:22:55,SemiActive
26418,TMnet,24Jul2023 9:21:36,SemiActive
26419,TMnet,24Jun2023 16:44:03,SemiActive
26420,TMnet,29Jul2023 12:42:45,SemiActive
26421,TMnet,24Jul2023 9:42:35,SemiActive
26422,TMnet,22Sep2019 16:53:37,SemiActive
26423,TMnet,03Aug2023 8:02:40,SemiActive
26424,TMnet,29Jun2023 7:34:27,SemiActive
26425,TMnet,27Jul2023 11:23:37,SemiActive
26426,TMnet,20Jul2023 6:21:00,SemiActive
26427,TMnet,07Dec2022 12:41:10,SemiActive
26428,TMnet,14Aug2020 17:50:38,SemiActive
26429,TMnet,14Jul2023 9:03:25,SemiActive
26430,TM2,04Feb2015 8:01:08,SemiActive
26431,TMnet,10Jul2023 10:19:24,SemiActive
26432,TMnet,10Jul2023 11:56:08,SemiActive
26433,TM2,31Dec1999 23:00:00,SemiActive
26434,TMnet,01Aug2023 15:57:42,SemiActive
26435,TMnet,06Aug2023 12:19:39,SemiActive
26436,TMnet,30Jul2023 8:47:38,SemiActive
26437,TMnet,15Aug2023 18:32:14,SemiActive
26438,TMnet,01Aug2023 20:30:41,SemiActive
26439,TM1,07Apr2021 12:29:14,SemiActive
26440,TMnet,06Oct2023 10:42:13,SemiActive
26441,TM1,22Feb2017 18:18:54,SemiActive
26442,TMnet,09Oct2022 7:48:07,SemiActive
26443,TMnet,07Aug2023 13:53:00,SemiActive
26444,TM2,01Jul2018 12:01:43,SemiActive
26445,TMnet,16Jul2023 14:52:00,SemiActive
26446,TMnet,06Dec2021 12:10:56,SemiActive
26447,TMnet,20Dec2021 19:34:15,SemiActive
26448,TMnet,24Jul2023 7:44:01,SemiActive
26449,TM2,31Dec1999 23:00:00,SemiActive
26450,TMnet,28May2023 11:13:28,SemiActive
26451,TMnet,01Sep2023 14:51:03,SemiActive
26452,TMnet,23Jul2023 10:44:48,SemiActive
26453,TMnet,22Nov2022 18:59:49,SemiActive
26454,TMnet,27Jul2023 14:09:06,SemiActive
26455,TMnet,03Apr2021 12:21:48,SemiActive
26456,TM2,14Dec2017 13:34:56,SemiActive
26457,TMnet,27Jun2023 17:47:23,SemiActive
26458,TMnet,17Jul2023 10:42:17,SemiActive
26459,TM2,31Dec1999 23:00:00,SemiActive
26460,TMnet,23Dec2022 14:41:42,SemiActive
26461,TMnet,07Jul2023 7:48:52,SemiActive
26462,TMnet,07Oct2023 7:29:31,SemiActive
26463,TM2,31Jan2017 17:44:47,SemiActive
26464,TM2,23Jul2018 13:26:18,SemiActive
26465,TM2,11Sep2012 15:33:25,SemiActive
26466,TMnet,15Jul2023 11:16:57,SemiActive
26467,TMnet,15Jul2023 9:54:44,SemiActive
26468,TMnet,04Aug2023 19:19:06,SemiActive
26469,TMnet,11Aug2023 10:35:35,SemiActive
26470,TMnet,22Sep2023 23:28:43,SemiActive
26471,TMnet,18Jul2023 10:35:41,SemiActive
26472,TMnet,17Jul2023 18:50:40,SemiActive
26473,TMnet,15Jul2023 10:52:41,SemiActive
26474,TMnet,26May2023 12:19:54,SemiActive
26475,TMnet,09Sep2023 14:39:36,SemiActive
26476,TMnet,18Dec2021 12:34:06,SemiActive
26477,TMnet,01Jul2023 16:32:22,SemiActive
26478,TM2,02Oct2013 10:33:57,SemiActive
26479,TMnet,02Jul2023 15:48:31,SemiActive
26480,TM2,08Jun2016 11:20:16,SemiActive
26481,TMnet,08Jul2022 8:11:20,SemiActive
26482,TMnet,20Oct2023 18:13:57,SemiActive
26483,TMnet,09Aug2023 14:13:54,SemiActive
26484,TM2,24Mar2017 14:54:21,SemiActive
26485,TMnet,28Nov2019 9:42:05,SemiActive
26486,TMnet,03Jul2023 15:51:25,SemiActive
26487,TMnet,07Oct2023 6:33:46,SemiActive
26488,TMnet,07Sep2023 13:23:00,SemiActive
26489,TMnet,23Jun2023 11:18:04,SemiActive
26490,TMnet,28Jun2023 11:27:06,SemiActive
26491,TMnet,26Jun2023 8:19:12,SemiActive
26492,TMnet,26Jul2023 20:29:31,SemiActive
26493,TMnet,14Jul2023 0:26:54,SemiActive
26494,TMnet,13Jul2023 0:48:04,SemiActive
26495,TM1,23Jun2016 11:50:58,SemiActive
26496,TMnet,05May2023 22:15:20,SemiActive
26497,TMnet,17Jul2023 22:02:06,SemiActive
26498,TMnet,14Jul2023 19:23:37,SemiActive
26499,TMnet,15Jul2023 4:17:18,SemiActive
26500,TM1,31Dec1999 23:00:00,SemiActive
26501,TMnet,09Jul2023 17:10:51,SemiActive
26502,TMnet,15Jul2023 12:55:47,SemiActive
26503,TMnet,29Jun2023 14:30:34,SemiActive
26504,TM2,23Aug2013 9:22:16,SemiActive
26505,TMnet,26Apr2023 17:49:51,SemiActive
26506,TMnet,27Dec2021 10:08:33,SemiActive
26507,TMnet,19Jun2021 13:49:04,SemiActive
26508,TMnet,19Jul2023 7:49:56,SemiActive
26509,TMnet,28Jun2023 7:13:54,SemiActive
26510,TMnet,05Jul2023 18:03:46,SemiActive
26511,TMnet,15May2023 14:26:31,SemiActive
26512,TMnet,01Jul2023 15:42:45,SemiActive
26513,TM1,31Dec1999 23:00:00,SemiActive
26514,TMnet,24Apr2023 6:53:05,SemiActive
26515,TMnet,24Aug2023 15:51:54,SemiActive
26516,TMnet,23Jul2022 9:58:15,SemiActive
26517,TMnet,03Aug2023 17:04:11,SemiActive
26518,TMnet,01Sep2023 4:38:14,SemiActive
26519,TMnet,18Sep2021 11:48:25,SemiActive
26520,TMnet,13Aug2023 19:48:06,SemiActive
26521,TMnet,31Jul2023 9:05:53,SemiActive
26522,TM1,12Jun2017 8:42:48,SemiActive
26523,TMnet,02Jan2020 12:33:20,SemiActive
26524,TMnet,20Jul2023 18:34:47,SemiActive
26525,TMnet,03Aug2021 8:35:19,SemiActive
26526,TMnet,01Aug2021 8:33:22,SemiActive
26527,TMnet,18Jul2021 14:40:06,SemiActive
26528,TMnet,13Jun2021 8:14:22,SemiActive
26529,TMnet,16Jul2023 11:35:02,SemiActive
26530,TMnet,02Jul2023 8:37:03,SemiActive
26531,TMnet,02Sep2023 9:46:55,SemiActive
26532,TM2,17May2014 15:44:10,SemiActive
26533,TMnet,13Apr2023 18:52:59,SemiActive
26534,TM2,31Dec1999 23:00:00,SemiActive
26535,TMnet,10Oct2023 12:28:17,SemiActive
26536,TMnet,17Jul2023 19:05:50,SemiActive
26537,TMnet,26Jul2019 10:57:27,SemiActive
26538,TMnet,12Jul2023 16:55:14,SemiActive
26539,TM2,31Dec1999 23:00:00,SemiActive
26540,TMnet,28Jul2023 15:51:56,SemiActive
26541,TM2,13May2014 13:13:41,SemiActive
26542,TMnet,19Apr2023 19:12:58,SemiActive
26543,TMnet,24Jul2023 12:34:56,SemiActive
26544,TMnet,08Feb2021 18:42:25,SemiActive
26545,TMnet,30Jul2023 10:48:14,SemiActive
26546,TMnet,23May2023 8:49:51,SemiActive
26547,TMnet,06Apr2023 9:25:39,SemiActive
26548,TMnet,12Aug2023 9:47:46,SemiActive
26549,TMnet,25Jun2023 10:33:00,SemiActive
26550,TMnet,03Sep2023 21:16:37,SemiActive
26551,TM1,24Jan2016 15:08:38,SemiActive
26552,TMnet,30Jul2023 18:35:18,SemiActive
26553,TMnet,14Aug2021 11:51:38,SemiActive
26554,TMnet,03Oct2023 16:12:10,SemiActive
26555,TM2,15Jun2017 17:02:11,SemiActive
26556,TMnet,02Jul2023 15:02:30,SemiActive
26557,TMnet,28Apr2023 13:01:47,SemiActive
26558,TMnet,06Oct2023 9:37:09,SemiActive
26559,TMnet,05Jul2023 9:06:58,SemiActive
26560,TM2,31Dec1999 23:00:00,SemiActive
26561,TMnet,16Jul2023 14:47:45,SemiActive
26562,TM2,31Dec1999 23:00:00,SemiActive
26563,TMnet,15Jul2019 15:36:46,SemiActive
26564,TM2,14Jul2012 15:38:14,SemiActive
26565,TMnet,13Jul2023 9:05:01,SemiActive
26566,TM2,20Jun2018 14:15:37,SemiActive
26567,TMnet,12Jan2023 17:49:27,SemiActive
26568,TMnet,23Jul2023 15:50:33,SemiActive
26569,TM1,29Nov2016 15:00:16,SemiActive
26570,TMnet,24Jul2023 11:30:58,SemiActive
26571,TMnet,26Jul2023 12:35:27,SemiActive
26572,TMnet,03Aug2023 8:47:53,SemiActive
26573,TM2,31Dec1999 23:00:00,SemiActive
26574,TMnet,19Jul2021 14:45:17,SemiActive
26575,TMnet,18Jul2021 7:07:30,SemiActive
26576,TM2,31Dec1999 23:00:00,SemiActive
26577,TMnet,24Jul2023 6:27:40,SemiActive
26578,TMnet,29Jul2023 14:00:26,SemiActive
26579,TMnet,21Jul2023 11:43:52,SemiActive
26580,TM2,31Dec1999 23:00:00,SemiActive
26581,TMnet,30Aug2023 10:15:55,SemiActive
26582,TMnet,28Jul2022 10:59:40,SemiActive
26583,TM1,23May2017 7:03:31,SemiActive
26584,TMnet,19Jul2023 19:41:51,SemiActive
26585,TMnet,25Aug2023 14:14:44,SemiActive
26586,TMnet,24Jul2023 15:44:34,SemiActive
26587,TMnet,30Aug2023 6:53:16,SemiActive
26588,TMnet,24Jun2022 8:04:17,SemiActive
26589,TMnet,30Jul2023 15:16:14,SemiActive
26590,TMnet,18May2023 14:02:16,SemiActive
26591,TMnet,27May2023 9:55:24,SemiActive
26592,TMnet,25Jan2022 14:38:41,SemiActive
26593,TMnet,31Dec2021 15:47:54,SemiActive
26594,TMnet,11Aug2023 12:02:33,SemiActive
26595,TMnet,04Aug2023 15:53:30,SemiActive
26596,TMnet,07Oct2022 14:17:34,SemiActive
26597,TMnet,19Jul2022 9:10:25,SemiActive
26598,TMnet,12Jul2019 16:54:54,SemiActive
26599,TM2,18Jan2019 17:54:15,SemiActive
26600,TMnet,03Aug2023 8:54:53,SemiActive
26601,TM2,16Nov2017 16:38:02,SemiActive
26602,TM2,03Jan2018 13:08:23,SemiActive
26603,TMnet,03Jul2023 7:17:33,SemiActive
26604,TMnet,03Jul2023 6:51:39,SemiActive
26605,TMnet,01Jul2023 8:21:26,SemiActive
26606,TMnet,22Jul2023 13:49:45,SemiActive
26607,TMnet,02Jul2023 8:08:13,SemiActive
26608,TMnet,05Aug2023 16:03:07,SemiActive
26609,TMnet,17Feb2020 11:22:57,SemiActive
26610,TMnet,08Jul2023 19:33:46,SemiActive
26611,TMnet,16Aug2023 21:10:48,SemiActive
26612,TMnet,24Dec2018 14:18:06,SemiActive
26613,TMnet,13Sep2023 8:14:04,SemiActive
26614,TMnet,14May2021 8:43:45,SemiActive
26615,TMnet,08Oct2023 11:45:48,SemiActive
26616,TMnet,29Jul2023 19:42:32,SemiActive
26617,TMnet,23Sep2023 9:43:18,SemiActive
26618,TMnet,16Aug2023 15:15:10,SemiActive
26619,TMnet,09Jun2021 14:35:34,SemiActive
26620,TMnet,04Aug2023 18:24:34,SemiActive
26621,TMnet,07Aug2023 12:57:13,SemiActive
26622,TM2,31Dec1999 23:00:00,SemiActive
26623,TMnet,23Sep2023 12:19:57,SemiActive
26624,TMnet,09Sep2023 14:03:38,SemiActive
26625,TMnet,07Jul2023 13:52:21,SemiActive
26626,TMnet,01Sep2023 14:55:17,SemiActive
26627,TMnet,22Apr2023 9:48:33,SemiActive
26628,TMnet,13Oct2023 7:51:54,SemiActive
26629,TM2,19Oct2014 11:24:36,SemiActive
26630,TMnet,08Jan2023 12:07:42,SemiActive
26631,TMnet,05Aug2021 17:31:01,SemiActive
26632,TMnet,01Apr2022 9:20:15,SemiActive
26633,TMnet,15Jul2023 17:24:45,SemiActive
26634,TMnet,29Jul2023 8:22:00,SemiActive
26635,TMnet,29Jul2023 9:28:41,SemiActive
26636,TMnet,11Jul2022 17:06:32,SemiActive
26637,TMnet,26Jul2023 16:00:27,SemiActive
26638,TMnet,06Oct2023 16:39:56,SemiActive
26639,TM2,07Nov2016 10:54:01,SemiActive
26640,TMnet,19Aug2023 10:39:04,SemiActive
26641,TM1,06Dec2019 20:12:22,SemiActive
26642,TMnet,20Sep2023 9:30:12,SemiActive
26643,TM2,31Dec1999 23:00:00,SemiActive
26644,TMnet,03Aug2023 11:11:39,SemiActive
26645,TMnet,29Jul2023 16:56:44,SemiActive
26646,TMnet,24Dec2021 16:48:56,SemiActive
26647,TMnet,21Dec2021 14:09:46,SemiActive
26648,TMnet,29Jul2023 17:48:11,SemiActive
26649,TMnet,22Aug2023 19:32:43,SemiActive
26650,TMnet,20Oct2021 12:15:34,SemiActive
26651,TMnet,25Jul2023 18:09:58,SemiActive
26652,TMnet,28Jul2023 20:17:48,SemiActive
26653,TMnet,31Aug2023 20:35:22,SemiActive
26654,TMnet,10Feb2021 7:05:16,SemiActive
26655,TMnet,13Aug2023 13:27:53,SemiActive
26656,TM2,08Oct2015 18:48:31,SemiActive
26657,TMnet,18Feb2022 17:49:57,SemiActive
26658,TMnet,05Apr2023 8:17:03,SemiActive
26659,TMnet,28Aug2023 14:07:12,SemiActive
26660,TMnet,30Jul2023 12:32:35,SemiActive
26661,TM2,04Oct2018 22:20:47,SemiActive
26662,TMnet,26Aug2023 13:13:24,SemiActive
26663,TMnet,24Aug2023 7:45:48,SemiActive
26664,TMnet,28Jul2023 10:25:48,SemiActive
26665,TMnet,28May2021 10:47:56,SemiActive
26666,TMnet,14Jul2022 7:01:39,SemiActive
26667,TM2,25Jul2016 13:36:39,SemiActive
26668,TMnet,17Feb2021 7:49:39,SemiActive
26669,TM2,03Oct2017 11:25:38,SemiActive
26670,TM2,14May2016 20:45:34,SemiActive
26671,TMnet,28Aug2023 11:28:08,SemiActive
26672,TMnet,04Feb2023 16:09:12,SemiActive
26673,TMnet,23Jul2023 9:37:16,SemiActive
26674,TMnet,29Aug2023 16:28:17,SemiActive
26675,TMnet,27Jul2023 15:43:10,SemiActive
26676,TMnet,02Sep2023 11:09:57,SemiActive
26677,TMnet,31Dec1999 23:00:00,SemiActive
26678,TMnet,11Jun2021 15:58:23,SemiActive
26679,TMnet,06Oct2023 16:53:28,SemiActive
26680,TMnet,26Jul2023 20:52:11,SemiActive
26681,TMnet,18Jul2023 9:16:54,SemiActive
26682,TMnet,25Apr2023 10:49:20,SemiActive
26683,TMnet,14Apr2019 9:29:09,SemiActive
26684,TMnet,22Jul2023 8:57:32,SemiActive
26685,TMnet,21Jul2023 16:57:24,SemiActive
26686,TMnet,20Jul2023 8:02:00,SemiActive
26687,TM2,31Dec1999 23:00:00,SemiActive
26688,TMnet,24Jul2023 14:49:02,SemiActive
26689,TMnet,24Aug2023 10:06:23,SemiActive
26690,TMnet,25Jul2023 16:52:31,SemiActive
26691,TMnet,24Jul2023 8:42:58,SemiActive
26692,TMnet,04Jan2023 13:58:10,SemiActive
26693,TM2,29Aug2013 14:08:11,SemiActive
26694,TMnet,28Aug2023 14:09:26,SemiActive
26695,TMnet,24Sep2022 9:34:50,SemiActive
26696,TMnet,29Aug2023 19:08:29,SemiActive
26697,TMnet,03Jul2023 14:11:34,SemiActive
26698,TMnet,03May2023 9:17:37,SemiActive
26699,TMnet,01Oct2022 19:16:57,SemiActive
26700,TMnet,23Jun2023 23:08:07,SemiActive
26701,TMnet,09Jun2023 0:27:46,SemiActive
26702,TMnet,29Jul2023 12:48:03,SemiActive
26703,TMnet,05Apr2022 14:57:25,SemiActive
26704,TM1,31Dec1999 23:00:00,SemiActive
26705,TMnet,11Aug2023 23:24:34,SemiActive
26706,TMnet,19Jun2023 13:05:20,SemiActive
26707,TMnet,10Jun2021 13:00:30,SemiActive
26708,TMnet,09Jul2023 19:16:37,SemiActive
26709,TMnet,21Oct2019 12:31:01,SemiActive
26710,TMnet,11Sep2023 12:43:12,SemiActive
26711,TMnet,03Aug2023 12:06:02,SemiActive
26712,TMnet,31Jul2023 20:05:58,SemiActive
26713,TM1,22Oct2017 18:42:32,SemiActive
26714,TM2,12Sep2012 7:11:07,SemiActive
26715,TMnet,25Aug2021 15:29:33,SemiActive
26716,TMnet,18Sep2023 14:03:01,SemiActive
26717,TM1,15Oct2022 15:11:51,SemiActive
26718,TM2,18Dec2017 14:12:12,SemiActive
26719,TMnet,11Aug2023 8:26:30,SemiActive
26720,TMnet,26Aug2023 7:42:57,SemiActive
26721,TMnet,10Aug2023 8:44:39,SemiActive
26722,TM2,31Dec1999 23:00:00,SemiActive
26723,TMnet,22Aug2023 8:58:54,SemiActive
26724,TMnet,07Sep2023 11:38:23,SemiActive
26725,TMnet,04Oct2023 13:15:22,SemiActive
26726,TMnet,20Aug2023 22:27:55,SemiActive
26727,TM2,31Dec1999 23:00:00,SemiActive
26728,TMnet,16Jul2023 13:25:41,SemiActive
26729,TMnet,30Jul2022 23:48:26,SemiActive
26730,TMnet,21Aug2023 7:02:47,SemiActive
26731,TMnet,12Apr2023 16:25:50,SemiActive
26732,TM2,29Aug2016 8:33:04,SemiActive
26733,TMnet,17Jul2023 9:36:15,SemiActive
26734,TMnet,28Jul2021 9:59:20,SemiActive
26735,TMnet,21Jul2023 12:25:45,SemiActive
26736,TM2,23Sep2012 9:41:21,SemiActive
26737,TMnet,15Jul2023 8:56:51,SemiActive
26738,TMnet,20Jul2023 16:31:33,SemiActive
26739,TMnet,10Jul2023 6:22:17,SemiActive
26740,TMnet,07Sep2023 12:53:02,SemiActive
26741,TMnet,17Sep2023 15:23:37,SemiActive
26742,TMnet,02Sep2023 17:44:29,SemiActive
26743,TMnet,21Jun2023 12:49:09,SemiActive
26744,TM1,07Jan2014 14:14:21,SemiActive
26745,TMnet,24Aug2023 9:52:19,SemiActive
26746,TMnet,11Jun2023 10:17:16,SemiActive
26747,TM2,31Dec1999 23:00:00,SemiActive
26748,TMnet,09Jun2023 10:47:56,SemiActive
26749,TMnet,09Aug2023 15:54:57,SemiActive
26750,TMnet,03Oct2022 15:07:14,SemiActive
26751,TMnet,18Sep2023 11:30:45,SemiActive
26752,TMnet,22Jul2023 18:13:47,SemiActive
26753,TMnet,23Jul2023 14:50:39,SemiActive
26754,TMnet,21Apr2019 11:20:06,SemiActive
26755,TMnet,09Jun2023 7:59:56,SemiActive
26756,TMnet,25Jul2022 14:12:53,SemiActive
26757,TMnet,14Sep2023 10:12:12,SemiActive
26758,TMnet,26Jun2023 13:39:29,SemiActive
26759,TMnet,16Jun2023 15:10:03,SemiActive
26760,TM1,31Dec1999 23:00:00,SemiActive
26761,TMnet,15Jul2023 16:46:55,SemiActive
26762,TMnet,25Jul2023 18:24:10,SemiActive
26763,TMnet,14Jul2023 17:54:12,SemiActive
26764,TMnet,19Sep2023 9:39:06,SemiActive
26765,TMnet,09Oct2023 16:34:51,SemiActive
26766,TMnet,06Oct2023 10:54:34,SemiActive
26767,TMnet,10Jul2023 9:03:48,SemiActive
26768,TMnet,28Jun2023 14:57:36,SemiActive
26769,TMnet,15Jul2023 16:30:08,SemiActive
26770,TMnet,07Jun2023 16:41:08,SemiActive
26771,TMnet,03Jun2021 7:42:23,SemiActive
26772,TMnet,25May2023 14:05:07,SemiActive
26773,TM2,31Dec1999 23:00:00,SemiActive
26774,TMnet,02Aug2023 12:02:58,SemiActive
26775,TMnet,02Jun2023 12:04:18,SemiActive
26776,TM2,17Oct2013 14:48:32,SemiActive
26777,TM2,14Dec2017 17:34:11,SemiActive
26778,TMnet,07Oct2022 17:33:32,SemiActive
26779,TMnet,04Jun2023 16:53:29,SemiActive
26780,TMnet,24Jun2023 8:28:10,SemiActive
26781,TMnet,27Jun2023 11:12:22,SemiActive
26782,TMnet,01Jul2023 9:13:11,SemiActive
26783,TMnet,21Jul2023 16:05:06,SemiActive
26784,TMnet,06Aug2023 21:15:15,SemiActive
26785,TMnet,08Jul2023 19:04:04,SemiActive
26786,TMnet,03Jul2023 14:18:35,SemiActive
26787,TMnet,09Jul2023 6:00:16,SemiActive
26788,TMnet,04Aug2023 21:56:44,SemiActive
26789,TMnet,04Aug2023 19:05:10,SemiActive
26790,TMnet,23Jul2023 13:36:05,SemiActive
26791,TMnet,03Aug2023 17:57:58,SemiActive
26792,TMnet,03Aug2023 19:35:21,SemiActive
26793,TMnet,11Jul2023 5:10:52,SemiActive
26794,TM2,31Dec1999 23:00:00,SemiActive
26795,TMnet,08Jul2023 18:07:30,SemiActive
26796,TMnet,28Jul2019 7:04:30,SemiActive
26797,TMnet,27Aug2022 9:07:37,SemiActive
26798,TMnet,30Aug2022 18:54:37,SemiActive
26799,TMnet,30Sep2023 16:30:06,SemiActive
26800,TMnet,29Jul2022 7:29:09,SemiActive
26801,TMnet,16Jun2023 19:57:05,SemiActive
26802,TMnet,13Jan2020 8:45:01,SemiActive
26803,TMnet,16Jul2023 8:04:11,SemiActive
26804,TMnet,29Jun2023 11:43:20,SemiActive
26805,TMnet,25Jun2023 9:44:38,SemiActive
26806,TMnet,30Jun2023 12:10:32,SemiActive
26807,TMnet,22Jul2023 9:54:02,SemiActive
26808,TMnet,08Jul2023 2:29:04,SemiActive
26809,TMnet,15Jul2023 15:26:34,SemiActive
26810,TMnet,29Jul2019 19:02:33,SemiActive
26811,TMnet,31Jul2023 16:48:07,SemiActive
26812,TMnet,17Aug2023 13:09:21,SemiActive
26813,TMnet,10Jul2023 10:10:06,SemiActive
26814,TMnet,04Aug2022 10:08:33,SemiActive
26815,TMnet,21Jul2023 11:51:34,SemiActive
26816,TMnet,17Aug2023 10:08:27,SemiActive
26817,TMnet,21Mar2019 17:21:46,SemiActive
26818,TMnet,30Jul2023 18:05:30,SemiActive
26819,TMnet,27Jun2023 13:54:27,SemiActive
26820,TMnet,01Jul2023 8:02:35,SemiActive
26821,TMnet,29Jul2022 15:55:25,SemiActive
26822,TM2,08Feb2018 12:52:14,SemiActive
26823,TMnet,29Jun2023 14:35:16,SemiActive
26824,TMnet,14Jul2023 16:15:01,SemiActive
26825,TMnet,07Aug2023 8:58:00,SemiActive
26826,TMnet,14Jun2023 5:07:22,SemiActive
26827,TM1,31Dec1999 23:00:00,SemiActive
26828,TMnet,26Jul2023 17:30:31,SemiActive
26829,TMnet,09Jul2023 18:44:09,SemiActive
26830,TMnet,30Jun2023 15:52:47,SemiActive
26831,TMnet,07Apr2023 12:33:10,SemiActive
26832,TMnet,04Aug2022 14:58:38,SemiActive
26833,TMnet,26Jul2023 16:54:45,SemiActive
26834,TMnet,30Jul2023 19:38:23,SemiActive
26835,TMnet,04Aug2023 16:41:47,SemiActive
26836,TMnet,01Jul2023 19:25:25,SemiActive
26837,TMnet,24Sep2022 10:19:35,SemiActive
26838,TMnet,09Aug2023 11:01:05,SemiActive
26839,TMnet,09Jul2020 8:19:14,SemiActive
26840,TMnet,12Jan2022 12:56:42,SemiActive
26841,TMnet,10May2023 11:13:44,SemiActive
26842,TM2,31Dec1999 23:00:00,SemiActive
26843,TMnet,28Jun2023 10:06:54,SemiActive
26844,TMnet,17May2023 13:16:32,SemiActive
26845,TMnet,31Dec2020 16:30:02,SemiActive
26846,TMnet,29Sep2023 15:36:54,SemiActive
26847,TMnet,09Sep2022 11:26:43,SemiActive
26848,TMnet,09Mar2021 10:50:13,SemiActive
26849,TMnet,09May2023 6:47:24,SemiActive
26850,TMnet,21Jul2023 10:22:52,SemiActive
26851,TMnet,31Jul2023 17:07:17,SemiActive
26852,TM2,31Dec1999 23:00:00,SemiActive
26853,TM1,31Dec1999 23:00:00,SemiActive
26854,TMnet,27Apr2022 13:10:48,SemiActive
26855,TM2,31Dec1999 23:00:00,SemiActive
26856,TM1,14Nov2015 13:10:39,SemiActive
26857,TMnet,11Sep2023 11:32:27,SemiActive
26858,TMnet,22Apr2022 6:31:18,SemiActive
26859,TMnet,17Jul2020 10:11:50,SemiActive
26860,TMnet,25Jul2023 16:59:04,SemiActive
26861,TMnet,03May2022 10:10:07,SemiActive
26862,TMnet,11Jul2020 7:43:06,SemiActive
26863,TMnet,05Jul2023 8:39:10,SemiActive
26864,TMnet,27Jun2023 17:10:43,SemiActive
26865,TMnet,08Jul2023 6:08:35,SemiActive
26866,TMnet,12May2021 15:29:35,SemiActive
26867,TMnet,16May2023 19:49:19,SemiActive
26868,TMnet,14Nov2021 8:03:34,SemiActive
26869,TM1,28Jun2013 10:05:50,SemiActive
26870,TMnet,31Jul2023 10:16:58,SemiActive
26871,TMnet,26Jul2023 13:11:40,SemiActive
26872,TMnet,15Jul2023 13:23:44,SemiActive
26873,TMnet,22Jul2023 9:56:05,SemiActive
26874,TMnet,31Jul2023 17:21:11,SemiActive
26875,TMnet,30Jul2023 19:07:54,SemiActive
26876,TMnet,22Jun2021 17:46:35,SemiActive
26877,TMnet,24Jul2023 9:20:44,SemiActive
26878,TMnet,19Jun2023 6:07:27,SemiActive
26879,TMnet,27Jul2023 16:08:37,SemiActive
26880,TMnet,24Jun2023 15:19:50,SemiActive
26881,TM2,02Dec2013 17:59:38,SemiActive
26882,TMnet,22Jun2023 9:19:08,SemiActive
26883,TM2,22Aug2012 9:41:30,SemiActive
26884,TMnet,03Aug2023 6:43:55,SemiActive
26885,TMnet,19Jun2023 18:01:52,SemiActive
26886,TMnet,03May2022 7:10:02,SemiActive
26887,TMnet,09Apr2021 10:24:40,SemiActive
26888,TMnet,19Jul2023 5:46:09,SemiActive
26889,TM2,31Dec1999 23:00:00,SemiActive
26890,TMnet,29Apr2022 14:24:47,SemiActive
26891,TMnet,28Jan2020 14:25:21,SemiActive
26892,TM2,23Mar2017 15:42:36,SemiActive
26893,TMnet,20Jul2023 12:13:19,SemiActive
26894,TMnet,20Apr2021 17:37:36,SemiActive
26895,TMnet,24Mar2021 14:22:50,SemiActive
26896,TM2,13Aug2023 8:07:05,SemiActive
26897,TM2,29Jun2012 11:01:29,SemiActive
26898,TMnet,16Jul2021 16:52:17,SemiActive
26899,TMnet,08May2021 16:58:25,SemiActive
26900,TMnet,30Jun2023 17:38:44,SemiActive
26901,TMnet,23Jun2023 11:21:15,SemiActive
26902,TM2,31Dec1999 23:00:00,SemiActive
26903,TMnet,11Jul2023 17:38:51,SemiActive
26904,TMnet,31Jul2023 14:09:09,SemiActive
26905,TM2,07Jun2021 8:20:17,SemiActive
26906,TMnet,25Aug2023 8:18:11,SemiActive
26907,TM2,31Dec1999 23:00:00,SemiActive
26908,TMnet,18Feb2022 14:19:49,SemiActive
26909,TMnet,28Jul2023 15:34:26,SemiActive
26910,TMnet,14Oct2023 16:51:57,SemiActive
26911,TMnet,20Jul2023 14:22:01,SemiActive
26912,TMnet,19Oct2023 4:08:30,SemiActive
26913,TMnet,23Jul2023 14:12:54,SemiActive
26914,TMnet,06Apr2021 8:16:14,SemiActive
26915,TMnet,12Sep2023 8:09:47,SemiActive
26916,TMnet,08Sep2023 11:34:31,SemiActive
26917,TMnet,29Jul2023 15:56:54,SemiActive
26918,TMnet,12Sep2021 8:02:03,SemiActive
